sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"Then she asked where he had been wandering so long, and he told her how he had lost his way and might never have reached home at all but for a strange creature, half-man, half-hedgehog, which rode a cock and sat up in a tree making lovely music, and which had shown him the right way. ",lost,BEFORE,"Then she asked where he had been wandering so long, and he told her how he had lost his way and might never have reached home at all but for a strange creature, half-man, half-hedgehog, which rode a cock and sat up in a tree making lovely music, and which had shown him the right way. ",shown,48,48,6,14
"Then she asked where he had been wandering so long, and he told her how he had lost his way and might never have reached home at all but for a strange creature, half-man, half-hedgehog, which rode a cock and sat up in a tree making lovely music, and which had shown him the right way. ",shown,BEFORE,"He also told her how he had been obliged to pledge his word to give the creature the first thing which met him outside his castle gate, and he felt very sad at the thought that she had been the first thing to meet him. ",told,48,49,14,0
"He also told her how he had been obliged to pledge his word to give the creature the first thing which met him outside his castle gate, and he felt very sad at the thought that she had been the first thing to meet him. ",told,AFTER,"He also told her how he had been obliged to pledge his word to give the creature the first thing which met him outside his castle gate, and he felt very sad at the thought that she had been the first thing to meet him. ",obliged,49,49,0,3
"He also told her how he had been obliged to pledge his word to give the creature the first thing which met him outside his castle gate, and he felt very sad at the thought that she had been the first thing to meet him. ",obliged,BEFORE,"He also told her how he had been obliged to pledge his word to give the creature the first thing which met him outside his castle gate, and he felt very sad at the thought that she had been the first thing to meet him. ",pledge,49,49,3,4
"He also told her how he had been obliged to pledge his word to give the creature the first thing which met him outside his castle gate, and he felt very sad at the thought that she had been the first thing to meet him. ",pledge,BEFORE,"He also told her how he had been obliged to pledge his word to give the creature the first thing which met him outside his castle gate, and he felt very sad at the thought that she had been the first thing to meet him. ",give,49,49,4,5
"He also told her how he had been obliged to pledge his word to give the creature the first thing which met him outside his castle gate, and he felt very sad at the thought that she had been the first thing to meet him. ",give,AFTER,"He also told her how he had been obliged to pledge his word to give the creature the first thing which met him outside his castle gate, and he felt very sad at the thought that she had been the first thing to meet him. ",met,49,49,5,6
"He also told her how he had been obliged to pledge his word to give the creature the first thing which met him outside his castle gate, and he felt very sad at the thought that she had been the first thing to meet him. ",met,BEFORE,"He also told her how he had been obliged to pledge his word to give the creature the first thing which met him outside his castle gate, and he felt very sad at the thought that she had been the first thing to meet him. ",felt,49,49,6,7
"He also told her how he had been obliged to pledge his word to give the creature the first thing which met him outside his castle gate, and he felt very sad at the thought that she had been the first thing to meet him. ",felt,AFTER,"He also told her how he had been obliged to pledge his word to give the creature the first thing which met him outside his castle gate, and he felt very sad at the thought that she had been the first thing to meet him. ",meet,49,49,7,10
"He also told her how he had been obliged to pledge his word to give the creature the first thing which met him outside his castle gate, and he felt very sad at the thought that she had been the first thing to meet him. ",meet,BEFORE,"But the Princess comforted him, and said she should be quite willing to go with Jack my Hedgehog whenever he came to fetch her, because of the great love she bore to her dear old father. ",comforted,49,50,10,0
"But the Princess comforted him, and said she should be quite willing to go with Jack my Hedgehog whenever he came to fetch her, because of the great love she bore to her dear old father. ",comforted,BEFORE,"But the Princess comforted him, and said she should be quite willing to go with Jack my Hedgehog whenever he came to fetch her, because of the great love she bore to her dear old father. ",said,50,50,0,1
"But the Princess comforted him, and said she should be quite willing to go with Jack my Hedgehog whenever he came to fetch her, because of the great love she bore to her dear old father. ",said,BEFORE,"But the Princess comforted him, and said she should be quite willing to go with Jack my Hedgehog whenever he came to fetch her, because of the great love she bore to her dear old father. ",go,50,50,1,4
"But the Princess comforted him, and said she should be quite willing to go with Jack my Hedgehog whenever he came to fetch her, because of the great love she bore to her dear old father. ",go,AFTER,"But the Princess comforted him, and said she should be quite willing to go with Jack my Hedgehog whenever he came to fetch her, because of the great love she bore to her dear old father. ",came,50,50,4,5
"But the Princess comforted him, and said she should be quite willing to go with Jack my Hedgehog whenever he came to fetch her, because of the great love she bore to her dear old father. ",came,BEFORE,"But the Princess comforted him, and said she should be quite willing to go with Jack my Hedgehog whenever he came to fetch her, because of the great love she bore to her dear old father. ",fetch,50,50,5,6
"But the Princess comforted him, and said she should be quite willing to go with Jack my Hedgehog whenever he came to fetch her, because of the great love she bore to her dear old father. ",fetch,AFTER,"But the Princess comforted him, and said she should be quite willing to go with Jack my Hedgehog whenever he came to fetch her, because of the great love she bore to her dear old father. ",bore,50,50,6,7
"But the Princess comforted him, and said she should be quite willing to go with Jack my Hedgehog whenever he came to fetch her, because of the great love she bore to her dear old father. ",bore,BEFORE,"Jack my Hedgehog continued to herd his pigs, and they increased in number till there were so many that the forest seemed full of them. ",herd,50,51,7,1
"Jack my Hedgehog continued to herd his pigs, and they increased in number till there were so many that the forest seemed full of them. ",herd,BEFORE,"So he made up his mind to live there no longer, and sent a message to his father telling him to have all the stables and outhouses in the village cleared, as he was going to bring such an enormous herd that all who would might kill what they chose. ",sent,51,52,1,2
"So he made up his mind to live there no longer, and sent a message to his father telling him to have all the stables and outhouses in the village cleared, as he was going to bring such an enormous herd that all who would might kill what they chose. ",sent,BEFORE,"So he made up his mind to live there no longer, and sent a message to his father telling him to have all the stables and outhouses in the village cleared, as he was going to bring such an enormous herd that all who would might kill what they chose. ",telling,52,52,2,3
"So he made up his mind to live there no longer, and sent a message to his father telling him to have all the stables and outhouses in the village cleared, as he was going to bring such an enormous herd that all who would might kill what they chose. ",telling,BEFORE,"So he made up his mind to live there no longer, and sent a message to his father telling him to have all the stables and outhouses in the village cleared, as he was going to bring such an enormous herd that all who would might kill what they chose. ",bring,52,52,3,8
"So he made up his mind to live there no longer, and sent a message to his father telling him to have all the stables and outhouses in the village cleared, as he was going to bring such an enormous herd that all who would might kill what they chose. ",bring,BEFORE,"So he made up his mind to live there no longer, and sent a message to his father telling him to have all the stables and outhouses in the village cleared, as he was going to bring such an enormous herd that all who would might kill what they chose. ",kill,52,52,8,11
"So he made up his mind to live there no longer, and sent a message to his father telling him to have all the stables and outhouses in the village cleared, as he was going to bring such an enormous herd that all who would might kill what they chose. ",kill,BEFORE,"So he made up his mind to live there no longer, and sent a message to his father telling him to have all the stables and outhouses in the village cleared, as he was going to bring such an enormous herd that all who would might kill what they chose. ",chose,52,52,11,12
"So he made up his mind to live there no longer, and sent a message to his father telling him to have all the stables and outhouses in the village cleared, as he was going to bring such an enormous herd that all who would might kill what they chose. ",chose,BEFORE,"His father was much vexed at this news, for he thought Jack had died long ago. ",vexed,52,53,12,1
"His father was much vexed at this news, for he thought Jack had died long ago. ",vexed,AFTER,"His father was much vexed at this news, for he thought Jack had died long ago. ",thought,53,53,1,2
"His father was much vexed at this news, for he thought Jack had died long ago. ",thought,AFTER,"His father was much vexed at this news, for he thought Jack had died long ago. ",died,53,53,2,4
"His father was much vexed at this news, for he thought Jack had died long ago. ",died,BEFORE,"Jack my Hedgehog mounted his cock, and driving his pigs before him into the village, he let every one kill as many as they chose, and such a hacking and hewing of pork went on as you might have heard for miles off. ",mounted,53,54,4,0
"Jack my Hedgehog mounted his cock, and driving his pigs before him into the village, he let every one kill as many as they chose, and such a hacking and hewing of pork went on as you might have heard for miles off. ",mounted,AFTER,"Jack my Hedgehog mounted his cock, and driving his pigs before him into the village, he let every one kill as many as they chose, and such a hacking and hewing of pork went on as you might have heard for miles off. ",driving,54,54,0,1
"Jack my Hedgehog mounted his cock, and driving his pigs before him into the village, he let every one kill as many as they chose, and such a hacking and hewing of pork went on as you might have heard for miles off. ",driving,BEFORE,"Jack my Hedgehog mounted his cock, and driving his pigs before him into the village, he let every one kill as many as they chose, and such a hacking and hewing of pork went on as you might have heard for miles off. ",let,54,54,1,2
"Jack my Hedgehog mounted his cock, and driving his pigs before him into the village, he let every one kill as many as they chose, and such a hacking and hewing of pork went on as you might have heard for miles off. ",let,BEFORE,"Jack my Hedgehog mounted his cock, and driving his pigs before him into the village, he let every one kill as many as they chose, and such a hacking and hewing of pork went on as you might have heard for miles off. ",kill,54,54,2,3
"Jack my Hedgehog mounted his cock, and driving his pigs before him into the village, he let every one kill as many as they chose, and such a hacking and hewing of pork went on as you might have heard for miles off. ",kill,BEFORE,"Jack my Hedgehog mounted his cock, and driving his pigs before him into the village, he let every one kill as many as they chose, and such a hacking and hewing of pork went on as you might have heard for miles off. ",chose,54,54,3,4
"Jack my Hedgehog mounted his cock, and driving his pigs before him into the village, he let every one kill as many as they chose, and such a hacking and hewing of pork went on as you might have heard for miles off. ",chose,BEFORE,"Jack my Hedgehog mounted his cock, and driving his pigs before him into the village, he let every one kill as many as they chose, and such a hacking and hewing of pork went on as you might have heard for miles off. ",heard,54,54,4,8
"Jack my Hedgehog mounted his cock, and driving his pigs before him into the village, he let every one kill as many as they chose, and such a hacking and hewing of pork went on as you might have heard for miles off. ",heard,BEFORE,"Then said Jack, 'Daddy, let the blacksmith shoe my cock once more; ",said,54,55,8,0
"Then said Jack, 'Daddy, let the blacksmith shoe my cock once more; ",said,AFTER,"Then said Jack, 'Daddy, let the blacksmith shoe my cock once more; ",let,55,55,0,1
"Then said Jack, 'Daddy, let the blacksmith shoe my cock once more; ",let,BEFORE," then I'll ride off, and I promise you I'll never come back again as long as I live.' ",promise,55,56,1,2
" then I'll ride off, and I promise you I'll never come back again as long as I live.' ",promise,BEFORE,"So the father had the cock shod, and rejoiced at the idea of getting rid of his son. ",rejoiced,56,57,2,1
"So the father had the cock shod, and rejoiced at the idea of getting rid of his son. ",rejoiced,BEFORE,"Then Jack my Hedgehog set off for the first kingdom, and there the King had given strict orders that if anyone should be seen riding a cock and carrying a bagpipe he was to be chased away and shot at, and on no account to be allowed to enter the palace. ",given,57,58,1,2
"Then Jack my Hedgehog set off for the first kingdom, and there the King had given strict orders that if anyone should be seen riding a cock and carrying a bagpipe he was to be chased away and shot at, and on no account to be allowed to enter the palace. ",given,BEFORE,"So when Jack my Hedgehog rode up the guards charged him with their bayonets, but he put spurs to his cock, flew up over the gate right to the King's windows, let himself down on the sill, and called out that if he was not given what had been promised him, both the King and his daughter should pay for it with their lives. ",charged,58,59,2,1
"So when Jack my Hedgehog rode up the guards charged him with their bayonets, but he put spurs to his cock, flew up over the gate right to the King's windows, let himself down on the sill, and called out that if he was not given what had been promised him, both the King and his daughter should pay for it with their lives. ",charged,AFTER,"So when Jack my Hedgehog rode up the guards charged him with their bayonets, but he put spurs to his cock, flew up over the gate right to the King's windows, let himself down on the sill, and called out that if he was not given what had been promised him, both the King and his daughter should pay for it with their lives. ",promised,59,59,1,10
"So when Jack my Hedgehog rode up the guards charged him with their bayonets, but he put spurs to his cock, flew up over the gate right to the King's windows, let himself down on the sill, and called out that if he was not given what had been promised him, both the King and his daughter should pay for it with their lives. ",promised,BEFORE,"So when Jack my Hedgehog rode up the guards charged him with their bayonets, but he put spurs to his cock, flew up over the gate right to the King's windows, let himself down on the sill, and called out that if he was not given what had been promised him, both the King and his daughter should pay for it with their lives. ",pay,59,59,10,12
"So when Jack my Hedgehog rode up the guards charged him with their bayonets, but he put spurs to his cock, flew up over the gate right to the King's windows, let himself down on the sill, and called out that if he was not given what had been promised him, both the King and his daughter should pay for it with their lives. ",pay,AFTER,"So when Jack my Hedgehog rode up the guards charged him with their bayonets, but he put spurs to his cock, flew up over the gate right to the King's windows, let himself down on the sill, and called out that if he was not given what had been promised him, both the King and his daughter should pay for it with their lives. ",given,59,59,12,7
"So when Jack my Hedgehog rode up the guards charged him with their bayonets, but he put spurs to his cock, flew up over the gate right to the King's windows, let himself down on the sill, and called out that if he was not given what had been promised him, both the King and his daughter should pay for it with their lives. ",given,BEFORE,Then the King coaxed and entreated his daughter to go with Jack and so save both their lives. ,coaxed,59,60,7,0
Then the King coaxed and entreated his daughter to go with Jack and so save both their lives. ,coaxed,BEFORE,Then the King coaxed and entreated his daughter to go with Jack and so save both their lives. ,entreated,60,60,0,1
Then the King coaxed and entreated his daughter to go with Jack and so save both their lives. ,entreated,BEFORE,Then the King coaxed and entreated his daughter to go with Jack and so save both their lives. ,go,60,60,1,2
Then the King coaxed and entreated his daughter to go with Jack and so save both their lives. ,go,BEFORE,Then the King coaxed and entreated his daughter to go with Jack and so save both their lives. ,save,60,60,2,3
Then the King coaxed and entreated his daughter to go with Jack and so save both their lives. ,save,BEFORE,"The Princess dressed herself all in white, and her father gave her a coach with six horses and servants in gorgeous liveries and quantities of money. ",dressed,60,61,3,0
"The Princess dressed herself all in white, and her father gave her a coach with six horses and servants in gorgeous liveries and quantities of money. ",dressed,BEFORE,"The Princess dressed herself all in white, and her father gave her a coach with six horses and servants in gorgeous liveries and quantities of money. ",gave,61,61,0,1
"The Princess dressed herself all in white, and her father gave her a coach with six horses and servants in gorgeous liveries and quantities of money. ",gave,BEFORE,"She stepped into the coach, and Jack my Hedgehog with his cock and pipes took his place beside her. ",stepped,61,62,1,0
"She stepped into the coach, and Jack my Hedgehog with his cock and pipes took his place beside her. ",stepped,BEFORE,"She stepped into the coach, and Jack my Hedgehog with his cock and pipes took his place beside her. ",took,62,62,0,1
"She stepped into the coach, and Jack my Hedgehog with his cock and pipes took his place beside her. ",took,BEFORE,"They both took leave, and the King fully expected never to set eyes on them again. ",took,62,63,1,0
"They both took leave, and the King fully expected never to set eyes on them again. ",took,BEFORE,"They both took leave, and the King fully expected never to set eyes on them again. ",expected,63,63,0,1
"They both took leave, and the King fully expected never to set eyes on them again. ",expected,AFTER,"But matters turned out very differently from what he had expected, for when they had got a certain distance from the town Jack tore all the Princess's smart clothes off her, and pricked her all over with his bristles, saying: 'That's what you get for treachery. ",expected,63,64,1,2
"But matters turned out very differently from what he had expected, for when they had got a certain distance from the town Jack tore all the Princess's smart clothes off her, and pricked her all over with his bristles, saying: 'That's what you get for treachery. ",expected,AFTER,"But matters turned out very differently from what he had expected, for when they had got a certain distance from the town Jack tore all the Princess's smart clothes off her, and pricked her all over with his bristles, saying: 'That's what you get for treachery. ",got,64,64,2,4
"But matters turned out very differently from what he had expected, for when they had got a certain distance from the town Jack tore all the Princess's smart clothes off her, and pricked her all over with his bristles, saying: 'That's what you get for treachery. ",got,BEFORE,"But matters turned out very differently from what he had expected, for when they had got a certain distance from the town Jack tore all the Princess's smart clothes off her, and pricked her all over with his bristles, saying: 'That's what you get for treachery. ",tore,64,64,4,5
"But matters turned out very differently from what he had expected, for when they had got a certain distance from the town Jack tore all the Princess's smart clothes off her, and pricked her all over with his bristles, saying: 'That's what you get for treachery. ",tore,AFTER,Then Jack my Hedgehog rode on with his cock and bagpipes to the country of the second King to whom he had shown the way. ,shown,64,67,5,2
Then Jack my Hedgehog rode on with his cock and bagpipes to the country of the second King to whom he had shown the way. ,shown,BEFORE,"Now this King had given orders that, in the event of Jack's coming the guards were to present arms, the people to cheer, and he was to be conducted in triumph to the royal palace. ",given,67,68,2,1
"Now this King had given orders that, in the event of Jack's coming the guards were to present arms, the people to cheer, and he was to be conducted in triumph to the royal palace. ",given,BEFORE,"Now this King had given orders that, in the event of Jack's coming the guards were to present arms, the people to cheer, and he was to be conducted in triumph to the royal palace. ",coming,68,68,1,2
"Now this King had given orders that, in the event of Jack's coming the guards were to present arms, the people to cheer, and he was to be conducted in triumph to the royal palace. ",coming,BEFORE,"Now this King had given orders that, in the event of Jack's coming the guards were to present arms, the people to cheer, and he was to be conducted in triumph to the royal palace. ",present,68,68,2,4
"Now this King had given orders that, in the event of Jack's coming the guards were to present arms, the people to cheer, and he was to be conducted in triumph to the royal palace. ",present,BEFORE,"Now this King had given orders that, in the event of Jack's coming the guards were to present arms, the people to cheer, and he was to be conducted in triumph to the royal palace. ",cheer,68,68,4,5
"Now this King had given orders that, in the event of Jack's coming the guards were to present arms, the people to cheer, and he was to be conducted in triumph to the royal palace. ",cheer,BEFORE,"Now this King had given orders that, in the event of Jack's coming the guards were to present arms, the people to cheer, and he was to be conducted in triumph to the royal palace. ",conducted,68,68,5,8
"Now this King had given orders that, in the event of Jack's coming the guards were to present arms, the people to cheer, and he was to be conducted in triumph to the royal palace. ",conducted,BEFORE,"When the King's daughter saw Jack my Hedgehog, she was a good deal startled, for he certainly was very peculiar looking; ",saw,68,69,8,0
"When the King's daughter saw Jack my Hedgehog, she was a good deal startled, for he certainly was very peculiar looking; ",saw,BEFORE, but after all she considered that she had given her word and it couldn't be helped. ,considered,69,70,0,0
 but after all she considered that she had given her word and it couldn't be helped. ,considered,AFTER, but after all she considered that she had given her word and it couldn't be helped. ,given,70,70,0,2
 but after all she considered that she had given her word and it couldn't be helped. ,given,BEFORE,"So she made Jack welcome and they were betrothed to each other, and at dinner he sat next her at the royal table, and they ate and drank together. ",made,70,71,2,0
"So she made Jack welcome and they were betrothed to each other, and at dinner he sat next her at the royal table, and they ate and drank together. ",made,BEFORE,"So she made Jack welcome and they were betrothed to each other, and at dinner he sat next her at the royal table, and they ate and drank together. ",sat,71,71,0,4
"So she made Jack welcome and they were betrothed to each other, and at dinner he sat next her at the royal table, and they ate and drank together. ",sat,BEFORE,"When they retired to rest the Princess feared lest Jack should kiss her because of his prickles, but he told her not to be alarmed as no harm should befall her. ",retired,71,72,4,0
"When they retired to rest the Princess feared lest Jack should kiss her because of his prickles, but he told her not to be alarmed as no harm should befall her. ",retired,BEFORE,"When they retired to rest the Princess feared lest Jack should kiss her because of his prickles, but he told her not to be alarmed as no harm should befall her. ",feared,72,72,0,2
"When they retired to rest the Princess feared lest Jack should kiss her because of his prickles, but he told her not to be alarmed as no harm should befall her. ",feared,BEFORE,"When they retired to rest the Princess feared lest Jack should kiss her because of his prickles, but he told her not to be alarmed as no harm should befall her. ",kiss,72,72,2,4
"When they retired to rest the Princess feared lest Jack should kiss her because of his prickles, but he told her not to be alarmed as no harm should befall her. ",kiss,BEFORE,"When they retired to rest the Princess feared lest Jack should kiss her because of his prickles, but he told her not to be alarmed as no harm should befall her. ",told,72,72,4,5
"When they retired to rest the Princess feared lest Jack should kiss her because of his prickles, but he told her not to be alarmed as no harm should befall her. ",told,BEFORE,"When they retired to rest the Princess feared lest Jack should kiss her because of his prickles, but he told her not to be alarmed as no harm should befall her. ",alarmed,72,72,5,7
"When they retired to rest the Princess feared lest Jack should kiss her because of his prickles, but he told her not to be alarmed as no harm should befall her. ",alarmed,BEFORE,"When they retired to rest the Princess feared lest Jack should kiss her because of his prickles, but he told her not to be alarmed as no harm should befall her. ",befall,72,72,7,9
"When they retired to rest the Princess feared lest Jack should kiss her because of his prickles, but he told her not to be alarmed as no harm should befall her. ",befall,BEFORE,"Then he begged the old King to place a watch of four men just outside his bedroom door, and to desire them to make a big fire. ",begged,72,73,9,0
"Then he begged the old King to place a watch of four men just outside his bedroom door, and to desire them to make a big fire. ",begged,BEFORE,"Then he begged the old King to place a watch of four men just outside his bedroom door, and to desire them to make a big fire. ",place,73,73,0,1
"Then he begged the old King to place a watch of four men just outside his bedroom door, and to desire them to make a big fire. ",place,BEFORE,"Then he begged the old King to place a watch of four men just outside his bedroom door, and to desire them to make a big fire. ",desire,73,73,1,2
"Then he begged the old King to place a watch of four men just outside his bedroom door, and to desire them to make a big fire. ",desire,BEFORE,"Then he begged the old King to place a watch of four men just outside his bedroom door, and to desire them to make a big fire. ",make,73,73,2,3
"Then he begged the old King to place a watch of four men just outside his bedroom door, and to desire them to make a big fire. ",make,AFTER,"When he was about to lie down in bed he would creep out of his hedgehog skin, and leave it lying at the bedside; ",creep,73,74,3,3
"When he was about to lie down in bed he would creep out of his hedgehog skin, and leave it lying at the bedside; ",creep,BEFORE,"When he was about to lie down in bed he would creep out of his hedgehog skin, and leave it lying at the bedside; ",leave,74,74,3,4
"When he was about to lie down in bed he would creep out of his hedgehog skin, and leave it lying at the bedside; ",leave,BEFORE," then the men must rush in, throw the skin into the fire, and stand by till it was entirely burnt up. ",throw,74,75,4,2
" then the men must rush in, throw the skin into the fire, and stand by till it was entirely burnt up. ",throw,BEFORE,"And so it was, for when it struck eleven, Jack my Hedgehog went to his room, took off his skin and left it at the foot of the bed. ",left,75,76,2,4
"And so it was, for when it struck eleven, Jack my Hedgehog went to his room, took off his skin and left it at the foot of the bed. ",left,BEFORE,"The men rushed in, quickly seized the skin and threw it on the fire, and directly it was all burnt Jack was released from his enchantment and lay in his bed a man from head to foot, but quite black as though he had been severely scorched. ",seized,76,77,4,1
"The men rushed in, quickly seized the skin and threw it on the fire, and directly it was all burnt Jack was released from his enchantment and lay in his bed a man from head to foot, but quite black as though he had been severely scorched. ",seized,BEFORE,"The men rushed in, quickly seized the skin and threw it on the fire, and directly it was all burnt Jack was released from his enchantment and lay in his bed a man from head to foot, but quite black as though he had been severely scorched. ",threw,77,77,1,2
"The men rushed in, quickly seized the skin and threw it on the fire, and directly it was all burnt Jack was released from his enchantment and lay in his bed a man from head to foot, but quite black as though he had been severely scorched. ",threw,BEFORE,"The men rushed in, quickly seized the skin and threw it on the fire, and directly it was all burnt Jack was released from his enchantment and lay in his bed a man from head to foot, but quite black as though he had been severely scorched. ",released,77,77,2,6
"The men rushed in, quickly seized the skin and threw it on the fire, and directly it was all burnt Jack was released from his enchantment and lay in his bed a man from head to foot, but quite black as though he had been severely scorched. ",released,BEFORE,"The men rushed in, quickly seized the skin and threw it on the fire, and directly it was all burnt Jack was released from his enchantment and lay in his bed a man from head to foot, but quite black as though he had been severely scorched. ",lay,77,77,6,7
"The men rushed in, quickly seized the skin and threw it on the fire, and directly it was all burnt Jack was released from his enchantment and lay in his bed a man from head to foot, but quite black as though he had been severely scorched. ",lay,BEFORE,"The King sent off for his physician in ordinary, who washed Jack all over with various essences and salves, so that he became white and was a remarkably handsome young man. ",washed,77,78,7,1
"The King sent off for his physician in ordinary, who washed Jack all over with various essences and salves, so that he became white and was a remarkably handsome young man. ",washed,BEFORE,"The King sent off for his physician in ordinary, who washed Jack all over with various essences and salves, so that he became white and was a remarkably handsome young man. ",became,78,78,1,2
"The King sent off for his physician in ordinary, who washed Jack all over with various essences and salves, so that he became white and was a remarkably handsome young man. ",became,BEFORE,"When the King's daughter saw him she was greatly pleased, and next day the marriage ceremony was performed, and the old King bestowed his kingdom on Jack my Hedgehog. ",saw,78,79,2,0
"When the King's daughter saw him she was greatly pleased, and next day the marriage ceremony was performed, and the old King bestowed his kingdom on Jack my Hedgehog. ",saw,BEFORE,"When the King's daughter saw him she was greatly pleased, and next day the marriage ceremony was performed, and the old King bestowed his kingdom on Jack my Hedgehog. ",bestowed,79,79,0,4
"When the King's daughter saw him she was greatly pleased, and next day the marriage ceremony was performed, and the old King bestowed his kingdom on Jack my Hedgehog. ",bestowed,BEFORE,"After some years Jack and his wife went to visit his father, but the farmer did not recognize him, and declared he had no son; ",went,79,80,4,0
"After some years Jack and his wife went to visit his father, but the farmer did not recognize him, and declared he had no son; ",went,BEFORE,"After some years Jack and his wife went to visit his father, but the farmer did not recognize him, and declared he had no son; ",visit,80,80,0,1
"After some years Jack and his wife went to visit his father, but the farmer did not recognize him, and declared he had no son; ",visit,BEFORE,"After some years Jack and his wife went to visit his father, but the farmer did not recognize him, and declared he had no son; ",recognize,80,80,1,3
"After some years Jack and his wife went to visit his father, but the farmer did not recognize him, and declared he had no son; ",recognize,BEFORE,"After some years Jack and his wife went to visit his father, but the farmer did not recognize him, and declared he had no son; ",declared,80,80,3,4
"After some years Jack and his wife went to visit his father, but the farmer did not recognize him, and declared he had no son; ",declared,AFTER,"After some years Jack and his wife went to visit his father, but the farmer did not recognize him, and declared he had no son; ",had,80,80,4,5
"After some years Jack and his wife went to visit his father, but the farmer did not recognize him, and declared he had no son; ",had,AFTER," he had had one, but that one was born with bristles like a hedgehog, and had gone off into the wide world. ",had,80,81,5,1
" he had had one, but that one was born with bristles like a hedgehog, and had gone off into the wide world. ",had,BEFORE,"Then Jack told his story, and his old father rejoiced and returned to live with him in his kingdom.",told,81,82,1,0
"Then Jack told his story, and his old father rejoiced and returned to live with him in his kingdom.",told,BEFORE,"Then Jack told his story, and his old father rejoiced and returned to live with him in his kingdom.",rejoiced,82,82,0,1
"Then Jack told his story, and his old father rejoiced and returned to live with him in his kingdom.",rejoiced,BEFORE,"Then Jack told his story, and his old father rejoiced and returned to live with him in his kingdom.",returned,82,82,1,2
