sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"However, the Prince cracked the cherry-stone, but everyone laughed when he saw it contained only its own kernel. ",saw,BEFORE,"He opened that and found a grain of wheat, and in that was a millet seed. ",opened,140,141,2,0
"He opened that and found a grain of wheat, and in that was a millet seed. ",opened,BEFORE,"Then he himself began to wonder, and muttered softly: ""White Cat, White Cat, are you making fun of me?"" ",began,141,142,0,0
"Then he himself began to wonder, and muttered softly: ""White Cat, White Cat, are you making fun of me?"" ",began,BEFORE,"In an instant he felt a cat's claw give his hand quite a sharp scratch, and hoping that it was meant as an encouragement he opened the millet seed, and drew out of it a piece of muslin four hundred ells long, woven with the loveliest colors and most wonderful patterns; ",opened,142,143,0,5
"In an instant he felt a cat's claw give his hand quite a sharp scratch, and hoping that it was meant as an encouragement he opened the millet seed, and drew out of it a piece of muslin four hundred ells long, woven with the loveliest colors and most wonderful patterns; ",opened,BEFORE,"The King turned pale, and the other Princes stood silent and sorrowful, for nobody could deny that this was the most marvelous piece of muslin that was to be found in the world. ",stood,143,145,5,1
"The King turned pale, and the other Princes stood silent and sorrowful, for nobody could deny that this was the most marvelous piece of muslin that was to be found in the world. ",stood,BEFORE,"Presently the King turned to his sons, and said, with a deep sigh: ""Nothing could console me more in my old age than to realize your willingness to gratify my wishes. ",console,145,146,1,3
"Presently the King turned to his sons, and said, with a deep sigh: ""Nothing could console me more in my old age than to realize your willingness to gratify my wishes. ",console,BEFORE,"Go then once more, and whoever at the end of a year can bring back the loveliest princess shall be married to her, and shall, without further delay, receive the crown, for my successor must certainly be married."" ",married,146,147,3,10
"Go then once more, and whoever at the end of a year can bring back the loveliest princess shall be married to her, and shall, without further delay, receive the crown, for my successor must certainly be married."" ",married,AFTER,"The Prince considered that he had earned the kingdom fairly twice over but still he was too well bred to argue about it, so he just went back to his gorgeous chariot, and, surrounded by his escort, returned to the White Cat faster than he had come. ",come,147,148,10,10
"The Prince considered that he had earned the kingdom fairly twice over but still he was too well bred to argue about it, so he just went back to his gorgeous chariot, and, surrounded by his escort, returned to the White Cat faster than he had come. ",come,BEFORE,"This time she was expecting him, the path was strewn with flowers, and a thousand braziers were burning scented woods which perfumed the air. ",expecting,148,149,10,1
"This time she was expecting him, the path was strewn with flowers, and a thousand braziers were burning scented woods which perfumed the air. ",expecting,BEFORE,"Seated in a gallery from which she could see his arrival, the White Cat waited for him. ",waited,149,150,1,3
"Seated in a gallery from which she could see his arrival, the White Cat waited for him. ",waited,BEFORE,"""Well, King's son,"" she said, ""here you are once more, without a crown."" ",said,150,151,3,0
"""Well, King's son,"" she said, ""here you are once more, without a crown."" ",said,AFTER,"""Madam,"" said he, ""thanks to your generosity I have earned one twice over; ",earned,151,152,0,2
"""Madam,"" said he, ""thanks to your generosity I have earned one twice over; ",earned,BEFORE,"""Never mind,"" she answered, ""it's just as well to try and deserve it. ",answered,152,154,2,1
"""Never mind,"" she answered, ""it's just as well to try and deserve it. ",answered,BEFORE," to-night I have ordered a battle between my cats and the river rats on purpose to amuse you."" ",amuse,154,157,1,2
" to-night I have ordered a battle between my cats and the river rats on purpose to amuse you."" ",amuse,BEFORE,Sometimes the Prince could not help asking the White Cat how it was she could talk. ,asking,157,159,2,2
Sometimes the Prince could not help asking the White Cat how it was she could talk. ,asking,BEFORE,"""Perhaps you are a fairy,"" he said. ",said,159,160,2,1
"""Perhaps you are a fairy,"" he said. ",said,AFTER,"""Or has some enchanter changed you into a cat?"" ",changed,160,161,1,1
"""Or has some enchanter changed you into a cat?"" ",changed,BEFORE,But she only gave him answers that told him nothing. ,told,161,162,1,1
But she only gave him answers that told him nothing. ,told,BEFORE,"Days go by so quickly when one is very happy that it is certain the Prince would never have thought of its being time to go back, when one evening as they sat together the White Cat said to him that if he wanted to take a lovely princess home with him the next day he must be prepared to do what she told him. ",told,162,163,1,16
"Days go by so quickly when one is very happy that it is certain the Prince would never have thought of its being time to go back, when one evening as they sat together the White Cat said to him that if he wanted to take a lovely princess home with him the next day he must be prepared to do what she told him. ",told,BEFORE,"""Take this sword,"" she said, ""and cut off my head!"" ",said,163,164,16,1
"""Take this sword,"" she said, ""and cut off my head!"" ",said,BEFORE,"cried the Prince, ""I cut off your head! ",cried,164,166,1,0
"cried the Prince, ""I cut off your head! ",cried,AFTER,"Blanchette darling, how could I do it?"" ",do,166,167,0,1
"Blanchette darling, how could I do it?"" ",do,BEFORE,"""I entreat you to do as I tell you, King's son,"" she replied. ",tell,167,168,1,2
"""I entreat you to do as I tell you, King's son,"" she replied. ",tell,BEFORE,"The tears came into the Prince's eyes as he begged her to ask him anything but that-to set him any task she pleased as a proof of his devotion, but to spare him the grief of killing his dear Pussy. ",came,168,169,2,0
"The tears came into the Prince's eyes as he begged her to ask him anything but that-to set him any task she pleased as a proof of his devotion, but to spare him the grief of killing his dear Pussy. ",came,BEFORE,"But nothing he could say altered her determination, and at last he drew his sword, and desperately, with a trembling hand, cut off the little white head. ",drew,169,170,0,3
"But nothing he could say altered her determination, and at last he drew his sword, and desperately, with a trembling hand, cut off the little white head. ",drew,BEFORE,"But imagine his astonishment and delight when suddenly a lovely princess stood before him, and, while he was still speechless with amazement, the door opened and a goodly company of knights and ladies entered, each carrying a cat's skin! ",imagine,170,171,3,0
"But imagine his astonishment and delight when suddenly a lovely princess stood before him, and, while he was still speechless with amazement, the door opened and a goodly company of knights and ladies entered, each carrying a cat's skin! ",imagine,BEFORE,"They hastened with every sign of joy to the Princess, kissing her hand and congratulating her on being once more restored to her natural shape. ",hastened,171,172,0,0
"They hastened with every sign of joy to the Princess, kissing her hand and congratulating her on being once more restored to her natural shape. ",hastened,AFTER,"She received them graciously, but after a few minutes begged that they would leave her alone with the Prince, to whom she said: ""You see, Prince, that you were right in supposing me to be no ordinary cat. ",supposing,172,173,0,7
"She received them graciously, but after a few minutes begged that they would leave her alone with the Prince, to whom she said: ""You see, Prince, that you were right in supposing me to be no ordinary cat. ",supposing,AFTER,My father reigned over six kingdoms. ,reigned,173,174,7,0
My father reigned over six kingdoms. ,reigned,BEFORE,"The Queen, my mother, whom he loved dearly, had a passion for traveling and exploring, and when I was only a few weeks old she obtained his permission to visit a certain mountain of which she had heard many marvelous tales, and set out, taking with her a number of her attendants. ",loved,174,175,0,0
"The Queen, my mother, whom he loved dearly, had a passion for traveling and exploring, and when I was only a few weeks old she obtained his permission to visit a certain mountain of which she had heard many marvelous tales, and set out, taking with her a number of her attendants. ",loved,BEFORE,"Nobody had ever been into it, but it was reported to be full of the most wonderful things, and my mother remembered to have heard that the fairies had in their garden such fruits as were to be seen and tasted nowhere else. ",heard,175,177,0,7
"Nobody had ever been into it, but it was reported to be full of the most wonderful things, and my mother remembered to have heard that the fairies had in their garden such fruits as were to be seen and tasted nowhere else. ",heard,BEFORE,"She began to wish to try them for herself, and turned her steps in the direction of the garden. ",began,177,178,7,0
"She began to wish to try them for herself, and turned her steps in the direction of the garden. ",began,BEFORE,"On arriving at the door, which blazed with gold and jewels, she ordered her servants to knock loudly, but it was useless; ",ordered,178,179,0,2
"On arriving at the door, which blazed with gold and jewels, she ordered her servants to knock loudly, but it was useless; ",ordered,BEFORE, it seemed as if all the inhabitants of the castle must be asleep or dead. ,seemed,179,180,2,0
 it seemed as if all the inhabitants of the castle must be asleep or dead. ,seemed,BEFORE,"Now the more difficult it became to obtain the fruit, the more the Queen was determined that have it she would. ",determined,180,181,0,3
"Now the more difficult it became to obtain the fruit, the more the Queen was determined that have it she would. ",determined,BEFORE,"So she ordered that they should bring ladders, and get over the wall into the garden; ",bring,181,182,3,2
"So she ordered that they should bring ladders, and get over the wall into the garden; ",bring,BEFORE," but though the wall did not look very high, and they tied the ladders together to make them very long, it was quite impossible to get to the top. ",make,182,183,2,3
" but though the wall did not look very high, and they tied the ladders together to make them very long, it was quite impossible to get to the top. ",make,BEFORE,"The Queen was in despair, but as night was coming on she ordered that they should encamp just where they were, and went to bed herself, feeling quite ill, she was so disappointed. ",ordered,183,184,3,3
"The Queen was in despair, but as night was coming on she ordered that they should encamp just where they were, and went to bed herself, feeling quite ill, she was so disappointed. ",ordered,AFTER,"In the middle of the night she was suddenly awakened, and saw to her surprise a tiny, ugly old woman seated by her bedside, who said to her: 'I must say that we consider it somewhat troublesome of your Majesty to insist upon tasting our fruit; ",tasting,184,185,3,9
"In the middle of the night she was suddenly awakened, and saw to her surprise a tiny, ugly old woman seated by her bedside, who said to her: 'I must say that we consider it somewhat troublesome of your Majesty to insist upon tasting our fruit; ",tasting,BEFORE," but to save you annoyance, my sisters and I will consent to give you as much as you can carry away, on one condition-that is, that you shall give us your little daughter to bring up as our own.' ",consent,185,186,9,2
" but to save you annoyance, my sisters and I will consent to give you as much as you can carry away, on one condition-that is, that you shall give us your little daughter to bring up as our own.' ",consent,BEFORE,"my dear madam,' cried the Queen, 'is there nothing else that you will take for the fruit? ",cried,186,188,2,0
"my dear madam,' cried the Queen, 'is there nothing else that you will take for the fruit? ",cried,BEFORE,I will give you my kingdoms willingly.' ,give,188,189,0,1
I will give you my kingdoms willingly.' ,give,BEFORE,"'No,' replied the old fairy, 'we will have nothing but your little daughter. ",replied,189,190,1,0
"'No,' replied the old fairy, 'we will have nothing but your little daughter. ",replied,BEFORE,"She shall be as happy as the day is long, and we will give her everything that is worth having in fairy-land, but you must not see her again until she is married.' ",give,190,191,0,4
"She shall be as happy as the day is long, and we will give her everything that is worth having in fairy-land, but you must not see her again until she is married.' ",give,AFTER,"'Though it is a hard condition,' said the Queen, 'I consent, for I shall certainly die if I do not taste the fruit, and so I should lose my little daughter either way.' ",consent,191,192,4,2
"'Though it is a hard condition,' said the Queen, 'I consent, for I shall certainly die if I do not taste the fruit, and so I should lose my little daughter either way.' ",consent,BEFORE,"""So the old fairy led her into the castle, and, though it was still the middle of the night, the Queen could see plainly that it was far more beautiful than she had been told, which you can easily believe, Prince,"" said the White Cat, ""when I tell you that it was this castle that we are now in. ",tell,192,193,2,11
"""So the old fairy led her into the castle, and, though it was still the middle of the night, the Queen could see plainly that it was far more beautiful than she had been told, which you can easily believe, Prince,"" said the White Cat, ""when I tell you that it was this castle that we are now in. ",tell,BEFORE,"said the old fairy, 'or shall I call it to come to you?' ",said,193,195,11,0
"said the old fairy, 'or shall I call it to come to you?' ",said,BEFORE,"'I beg you to let me see it come when it is called,' cried the Queen; ",beg,195,196,0,0
"'I beg you to let me see it come when it is called,' cried the Queen; ",beg,BEFORE,"The old fairy whistled twice, then she cried: 'Apricots, peaches, nectarines, cherries, plums, pears, melons, grapes, apples, oranges, lemons, gooseberries, strawberries, raspberries, come!' ",cried,196,198,0,1
"The old fairy whistled twice, then she cried: 'Apricots, peaches, nectarines, cherries, plums, pears, melons, grapes, apples, oranges, lemons, gooseberries, strawberries, raspberries, come!' ",cried,AFTER,"And in an instant they came tumbling in one over another, and yet they were neither dusty nor spoilt, and the Queen found them quite as good as she had fancied them. ",fancied,198,199,1,5
"And in an instant they came tumbling in one over another, and yet they were neither dusty nor spoilt, and the Queen found them quite as good as she had fancied them. ",fancied,BEFORE,"The old fairy gave her golden baskets in which to take the fruit away, and it was as much as four hundred mules could carry. ",gave,199,201,5,0
"The old fairy gave her golden baskets in which to take the fruit away, and it was as much as four hundred mules could carry. ",gave,BEFORE,"Then she reminded the Queen of her agreement, and led her back to the camp, and next morning she went back to her kingdom, but before she had gone very far she began to repent of her bargain, and when the King came out to meet her she looked so sad that he guessed that something had happened, and asked what was the matter. ",looked,201,202,0,9
"Then she reminded the Queen of her agreement, and led her back to the camp, and next morning she went back to her kingdom, but before she had gone very far she began to repent of her bargain, and when the King came out to meet her she looked so sad that he guessed that something had happened, and asked what was the matter. ",looked,BEFORE,"At first the Queen was afraid to tell him, but when, as soon as they reached the palace, five frightful little dwarfs were sent by the fairies to fetch me, she was obliged to confess what she had promised. ",tell,202,203,9,1
"At first the Queen was afraid to tell him, but when, as soon as they reached the palace, five frightful little dwarfs were sent by the fairies to fetch me, she was obliged to confess what she had promised. ",tell,BEFORE,"The King was very angry, and had the Queen and myself shut up in a great tower and safely guarded, and drove the little dwarfs out of his kingdom; ",guarded,203,204,1,3
"The King was very angry, and had the Queen and myself shut up in a great tower and safely guarded, and drove the little dwarfs out of his kingdom; ",guarded,BEFORE," but the fairies sent a great dragon who ate up all the people he met, and whose breath burnt up everything as he passed through the country; ",passed,204,205,3,4
" but the fairies sent a great dragon who ate up all the people he met, and whose breath burnt up everything as he passed through the country; ",passed,BEFORE," and at last, after trying in vain to rid himself of this monster, the King, to save his subjects, was obliged to consent that I should be given up to the fairies. ",consent,205,206,4,5
" and at last, after trying in vain to rid himself of this monster, the King, to save his subjects, was obliged to consent that I should be given up to the fairies. ",consent,BEFORE,"This time they came themselves to fetch me, in a chariot of pearl drawn by sea-horses, followed by the dragon, who was led with chains of diamonds. ",came,206,207,5,0
"This time they came themselves to fetch me, in a chariot of pearl drawn by sea-horses, followed by the dragon, who was led with chains of diamonds. ",came,BEFORE,"My cradle was placed between the old fairies, who loaded me with caresses, and away we whirled through the air to a tower which they had built on purpose for me. ",placed,207,208,0,1
"My cradle was placed between the old fairies, who loaded me with caresses, and away we whirled through the air to a tower which they had built on purpose for me. ",placed,BEFORE,"There I grew up surrounded with everything that was beautiful and rare, and learning everything that is ever taught to a princess, but without any companions but a parrot and a little dog, who could both talk; ",taught,208,209,1,5
"There I grew up surrounded with everything that was beautiful and rare, and learning everything that is ever taught to a princess, but without any companions but a parrot and a little dog, who could both talk; ",taught,BEFORE," and receiving every day a visit from one of the old fairies, who came mounted upon the dragon. ",receiving,209,210,5,0
" and receiving every day a visit from one of the old fairies, who came mounted upon the dragon. ",receiving,BEFORE,"One day, however, as I sat at my window I saw a handsome young prince, who seemed to have been hunting in the forest which surrounded my prison, and who was standing and looking up at me. ",saw,210,211,0,1
"One day, however, as I sat at my window I saw a handsome young prince, who seemed to have been hunting in the forest which surrounded my prison, and who was standing and looking up at me. ",saw,BEFORE,When he saw that I observed him he saluted me with great deference. ,saw,211,212,1,0
When he saw that I observed him he saluted me with great deference. ,saw,BEFORE,"You can imagine that I was delighted to have some one new to talk to, and in spite of the height of my window our conversation was prolonged till night fell, then my prince reluctantly bade me farewell. ",bade,212,213,0,8
"You can imagine that I was delighted to have some one new to talk to, and in spite of the height of my window our conversation was prolonged till night fell, then my prince reluctantly bade me farewell. ",bade,BEFORE,"But after that he came again many times and at last I consented to marry him, but the question was how was I to escape from my tower. ",consented,213,214,8,1
"But after that he came again many times and at last I consented to marry him, but the question was how was I to escape from my tower. ",consented,AFTER,"The fairies always supplied me with flax for my spinning, and by great diligence I made enough cord for a ladder that would reach to the foot of the tower; ",supplied,214,215,1,0
"The fairies always supplied me with flax for my spinning, and by great diligence I made enough cord for a ladder that would reach to the foot of the tower; ",supplied,BEFORE,"just as my prince was helping me to descend it, the crossest and ugliest of the old fairies flew in. ",helping,215,217,0,1
"just as my prince was helping me to descend it, the crossest and ugliest of the old fairies flew in. ",helping,BEFORE,Before he had time to defend himself my unhappy lover was swallowed up by the dragon. ,defend,217,218,1,1
Before he had time to defend himself my unhappy lover was swallowed up by the dragon. ,defend,AFTER,"As for me, the fairies, furious at having their plans defeated, for they intended me to marry the king of the dwarfs, and I utterly refused, changed me into a white cat. ",marry,218,219,1,3
"As for me, the fairies, furious at having their plans defeated, for they intended me to marry the king of the dwarfs, and I utterly refused, changed me into a white cat. ",marry,BEFORE,"When they brought me here I found all the lords and ladies of my father's court awaiting me under the same enchantment, while the people of lesser rank had been made invisible, all but their hands. ",brought,219,220,3,0
"When they brought me here I found all the lords and ladies of my father's court awaiting me under the same enchantment, while the people of lesser rank had been made invisible, all but their hands. ",brought,BEFORE,"As they laid me under the enchantment the fairies told me all my history, for until then I had quite believed that I was their child, and warned me that my only chance of regaining my natural form was to win the love of a prince who resembled in every way my unfortunate lover. ",told,220,221,0,1
"As they laid me under the enchantment the fairies told me all my history, for until then I had quite believed that I was their child, and warned me that my only chance of regaining my natural form was to win the love of a prince who resembled in every way my unfortunate lover. ",told,BEFORE,"""And you have won it, lovely Princess,"" interrupted the Prince. ",interrupted,221,222,1,2
"""And you have won it, lovely Princess,"" interrupted the Prince. ",interrupted,BEFORE,"""You are indeed wonderfully like him,"" resumed the Princess-""in voice, in features, and everything; ",resumed,222,223,2,1
"""You are indeed wonderfully like him,"" resumed the Princess-""in voice, in features, and everything; ",resumed,BEFORE," and if you really love me all my troubles will be at an end."" ",love,223,224,1,0
" and if you really love me all my troubles will be at an end."" ",love,BEFORE,"""And mine too,"" cried the Prince, throwing himself at her feet, ""if you will consent to marry me."" ",consent,224,225,0,3
"""And mine too,"" cried the Prince, throwing himself at her feet, ""if you will consent to marry me."" ",consent,BEFORE,"""I love you already better than anyone in the world,"" she said; ",said,225,226,3,1
"""I love you already better than anyone in the world,"" she said; ",said,BEFORE," ""but now it is time to go back to your father, and we shall hear what he says about it."" ",says,226,227,1,4
" ""but now it is time to go back to your father, and we shall hear what he says about it."" ",says,AFTER,"So the Prince gave her his hand and led her out, and they mounted the chariot together; ",led,227,228,4,1
"So the Prince gave her his hand and led her out, and they mounted the chariot together; ",led,BEFORE,"As the Princess was as kind and clever as she was beautiful, you may imagine what a delightful journey the Prince found it, for everything the Princess said seemed to him quite charming. ",said,228,231,1,5
"As the Princess was as kind and clever as she was beautiful, you may imagine what a delightful journey the Prince found it, for everything the Princess said seemed to him quite charming. ",said,AFTER,"When they came near the castle where the brothers were to meet, the Princess got into a chair carried by four of the guards; ",came,231,232,5,0
"When they came near the castle where the brothers were to meet, the Princess got into a chair carried by four of the guards; ",came,BEFORE," it was hewn out of one splendid crystal, and had silken curtains, which she drew round her that she might not be seen. ",seen,232,233,0,7
" it was hewn out of one splendid crystal, and had silken curtains, which she drew round her that she might not be seen. ",seen,BEFORE,"The Prince saw his brothers walking upon the terrace, each with a lovely princess, and they came to meet him, asking if he had also found a wife. ",saw,233,234,7,0
"The Prince saw his brothers walking upon the terrace, each with a lovely princess, and they came to meet him, asking if he had also found a wife. ",saw,BEFORE,He said that he had found something much rarer-a white cat! ,said,234,235,0,0
He said that he had found something much rarer-a white cat! ,said,BEFORE,"At which they laughed very much, and asked him if he was afraid of being eaten up by mice in the palace. ",asked,235,236,0,1
"At which they laughed very much, and asked him if he was afraid of being eaten up by mice in the palace. ",asked,AFTER,Each prince and princess rode in a splendid carriage; ,rode,236,238,1,0
Each prince and princess rode in a splendid carriage; ,rode,BEFORE,"After them came the youngest prince, and last of all the crystal chair, at which everybody looked with admiration and curiosity. ",looked,238,240,0,1
"After them came the youngest prince, and last of all the crystal chair, at which everybody looked with admiration and curiosity. ",looked,BEFORE,When the courtiers saw them coming they hastened to tell the King. ,saw,240,241,1,0
When the courtiers saw them coming they hastened to tell the King. ,saw,BEFORE,he asked anxiously. ,asked,241,243,0,0
he asked anxiously. ,asked,AFTER,And when they answered that nobody had ever before seen such lovely princesses he seemed quite annoyed. ,seen,243,244,0,2
And when they answered that nobody had ever before seen such lovely princesses he seemed quite annoyed. ,seen,BEFORE,"However, he received them graciously, but found it impossible to choose between them. ",received,244,245,2,0
"However, he received them graciously, but found it impossible to choose between them. ",received,BEFORE,"Then turning to his youngest son he said: ""Have you come back alone, after all?"" ",said,245,246,0,1
"Then turning to his youngest son he said: ""Have you come back alone, after all?"" ",said,BEFORE,"""Your Majesty,"" replied the Prince, ""will find in that crystal chair a little white cat, which has such soft paws, and mews so prettily, that I am sure you will be charmed with it."" ",replied,246,247,1,0
"""Your Majesty,"" replied the Prince, ""will find in that crystal chair a little white cat, which has such soft paws, and mews so prettily, that I am sure you will be charmed with it."" ",replied,BEFORE,"The King smiled, and went to draw back the curtains himself, but at a touch from the Princess the crystal shivered into a thousand splinters, and there she stood in all her beauty; ",stood,247,248,0,4
"The King smiled, and went to draw back the curtains himself, but at a touch from the Princess the crystal shivered into a thousand splinters, and there she stood in all her beauty; ",stood,AFTER," her fair hair floated over her shoulders and was crowned with flowers, and her softly falling robe was of the purest white. ",floated,248,249,4,0
" her fair hair floated over her shoulders and was crowned with flowers, and her softly falling robe was of the purest white. ",floated,BEFORE,"She saluted the King gracefully, while a murmur of admiration rose from all around. ",saluted,249,250,0,0
"She saluted the King gracefully, while a murmur of admiration rose from all around. ",saluted,BEFORE,"""Sire,"" she said, ""I am not come to deprive you of the throne you fill so worthily. ",come,250,251,0,2
"""Sire,"" she said, ""I am not come to deprive you of the throne you fill so worthily. ",come,BEFORE,"I have already six kingdoms, permit me to bestow one upon you, and upon each of your sons. ",permit,251,252,2,1
"I have already six kingdoms, permit me to bestow one upon you, and upon each of your sons. ",permit,BEFORE,"I ask nothing but your friendship, and your consent to my marriage with your youngest son; ",ask,252,253,1,0
"I ask nothing but your friendship, and your consent to my marriage with your youngest son; ",ask,BEFORE,"The King and all the courtiers could not conceal their joy and astonishment, and the marriage of the three Princes was celebrated at once. ",conceal,253,255,0,1
"The King and all the courtiers could not conceal their joy and astonishment, and the marriage of the three Princes was celebrated at once. ",conceal,BEFORE,"The festivities lasted several months, and then each king and queen departed to their own kingdom and lived happily ever after.(",departed,255,256,1,1
