sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"He heard the message of the Star, and he began to hunt with the greatest activity, that he might collect the present with all dispatch. ",began,BEFORE,"He heard the message of the Star, and he began to hunt with the greatest activity, that he might collect the present with all dispatch. ",hunt,96,96,1,2
"He heard the message of the Star, and he began to hunt with the greatest activity, that he might collect the present with all dispatch. ",hunt,BEFORE,"He heard the message of the Star, and he began to hunt with the greatest activity, that he might collect the present with all dispatch. ",collect,96,96,2,4
"He heard the message of the Star, and he began to hunt with the greatest activity, that he might collect the present with all dispatch. ",collect,AFTER,"He spent whole nights, as well as days, in searching for every curious and beautiful animal and bird. ",searching,96,97,4,1
"He spent whole nights, as well as days, in searching for every curious and beautiful animal and bird. ",searching,BEFORE,"He only preserved a foot, a wing, or a tail of each. ",preserved,97,98,1,0
"He only preserved a foot, a wing, or a tail of each. ",preserved,BEFORE,"When all was ready, Waupee visited once more each favorite spot. ",visited,98,99,0,1
"When all was ready, Waupee visited once more each favorite spot. ",visited,AFTER,The hill-top where he had been used to see the rising sun. ,used,99,100,1,2
The hill-top where he had been used to see the rising sun. ,used,AFTER,The stream where he had sported as a boy. ,sported,100,101,2,1
The stream where he had sported as a boy. ,sported,BEFORE,"The old lodge, now looking sad and solemn, which he was to sit in no more. ",sit,101,102,1,2
"The old lodge, now looking sad and solemn, which he was to sit in no more. ",sit,BEFORE,"Last of all, coming to the magic circle, he gazed widely around him with tearful eyes. ",coming,102,103,2,0
"Last of all, coming to the magic circle, he gazed widely around him with tearful eyes. ",coming,BEFORE,"Last of all, coming to the magic circle, he gazed widely around him with tearful eyes. ",gazed,103,103,0,1
"Last of all, coming to the magic circle, he gazed widely around him with tearful eyes. ",gazed,BEFORE,"Taking his wife and child by the hand, they entered the car and were drawn up-into a country far beyond the flight of birds, or the power of mortal eye to pierce. ",Taking,103,104,1,0
"Taking his wife and child by the hand, they entered the car and were drawn up-into a country far beyond the flight of birds, or the power of mortal eye to pierce. ",Taking,BEFORE,The Star Chief invited all his people to a feast. ,invited,104,106,0,0
The Star Chief invited all his people to a feast. ,invited,BEFORE,"When they had assembled, he proclaimed aloud that each one might continue as he was, an inhabitant of his own dominions, or select of the earthly gifts such as he liked best. ",assembled,106,107,0,1
"When they had assembled, he proclaimed aloud that each one might continue as he was, an inhabitant of his own dominions, or select of the earthly gifts such as he liked best. ",assembled,BEFORE,"When they had assembled, he proclaimed aloud that each one might continue as he was, an inhabitant of his own dominions, or select of the earthly gifts such as he liked best. ",proclaimed,107,107,1,2
"When they had assembled, he proclaimed aloud that each one might continue as he was, an inhabitant of his own dominions, or select of the earthly gifts such as he liked best. ",proclaimed,AFTER,"When they had assembled, he proclaimed aloud that each one might continue as he was, an inhabitant of his own dominions, or select of the earthly gifts such as he liked best. ",liked,107,107,2,6
"When they had assembled, he proclaimed aloud that each one might continue as he was, an inhabitant of his own dominions, or select of the earthly gifts such as he liked best. ",liked,BEFORE,"Some chose a foot, some a wing, some a tail, and some a claw. ",chose,107,110,6,0
"Some chose a foot, some a wing, some a tail, and some a claw. ",chose,BEFORE,"Those who selected tails or claws were changed into animals, and ran off. ",changed,110,111,0,2
"Those who selected tails or claws were changed into animals, and ran off. ",changed,BEFORE,"The others assumed the form of birds, and flew away. ",assumed,111,112,2,0
"The others assumed the form of birds, and flew away. ",assumed,BEFORE,Waupee chose a white hawk's feather. ,chose,112,113,0,0
Waupee chose a white hawk's feather. ,chose,BEFORE,"His wife and son followed his example, and each one became a white hawk. ",followed,113,114,0,0
"His wife and son followed his example, and each one became a white hawk. ",followed,BEFORE,"He spread his wings, and, followed by his wife and son, descended with the other birds to the earth, where he is still to be found, with the brightness of the starry plains in his eye, and the freedom of the heavenly breezes in his wings.",spread,114,115,0,0
"He spread his wings, and, followed by his wife and son, descended with the other birds to the earth, where he is still to be found, with the brightness of the starry plains in his eye, and the freedom of the heavenly breezes in his wings.",spread,BEFORE,"He spread his wings, and, followed by his wife and son, descended with the other birds to the earth, where he is still to be found, with the brightness of the starry plains in his eye, and the freedom of the heavenly breezes in his wings.",descended,115,115,0,2
"He spread his wings, and, followed by his wife and son, descended with the other birds to the earth, where he is still to be found, with the brightness of the starry plains in his eye, and the freedom of the heavenly breezes in his wings.",descended,BEFORE,"He spread his wings, and, followed by his wife and son, descended with the other birds to the earth, where he is still to be found, with the brightness of the starry plains in his eye, and the freedom of the heavenly breezes in his wings.",found,115,115,2,5
