sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"Little Boy Blue came homeward one evening very light of heart and whistled merrily as he walked, for he thought he should find his mother awaiting him at the stile and a good supper spread upon the table in the little cottage. ",thought,BEFORE,"Little Boy Blue came homeward one evening very light of heart and whistled merrily as he walked, for he thought he should find his mother awaiting him at the stile and a good supper spread upon the table in the little cottage. ",find,50,50,3,5
"Little Boy Blue came homeward one evening very light of heart and whistled merrily as he walked, for he thought he should find his mother awaiting him at the stile and a good supper spread upon the table in the little cottage. ",find,AFTER,"Little Boy Blue came homeward one evening very light of heart and whistled merrily as he walked, for he thought he should find his mother awaiting him at the stile and a good supper spread upon the table in the little cottage. ",awaiting,50,50,5,6
"Little Boy Blue came homeward one evening very light of heart and whistled merrily as he walked, for he thought he should find his mother awaiting him at the stile and a good supper spread upon the table in the little cottage. ",awaiting,BEFORE,"But when he came to the stile his mother was not in sight, and in answer to his call a low moan of pain reached his ears. ",came,50,51,6,0
"But when he came to the stile his mother was not in sight, and in answer to his call a low moan of pain reached his ears. ",came,BEFORE,"But when he came to the stile his mother was not in sight, and in answer to his call a low moan of pain reached his ears. ",reached,51,51,0,2
"But when he came to the stile his mother was not in sight, and in answer to his call a low moan of pain reached his ears. ",reached,BEFORE,"Little Boy Blue sprang over the stile and found lying upon the ground his dear mother, her face white and drawn with suffering, and tears of anguish running down her cheeks. ",sprang,51,52,2,0
"Little Boy Blue sprang over the stile and found lying upon the ground his dear mother, her face white and drawn with suffering, and tears of anguish running down her cheeks. ",sprang,BEFORE,"Little Boy Blue sprang over the stile and found lying upon the ground his dear mother, her face white and drawn with suffering, and tears of anguish running down her cheeks. ",found,52,52,0,1
"Little Boy Blue sprang over the stile and found lying upon the ground his dear mother, her face white and drawn with suffering, and tears of anguish running down her cheeks. ",found,BEFORE,"Little Boy Blue sprang over the stile and found lying upon the ground his dear mother, her face white and drawn with suffering, and tears of anguish running down her cheeks. ",lying,52,52,1,2
"Little Boy Blue sprang over the stile and found lying upon the ground his dear mother, her face white and drawn with suffering, and tears of anguish running down her cheeks. ",lying,AFTER,"Little Boy Blue sprang over the stile and found lying upon the ground his dear mother, her face white and drawn with suffering, and tears of anguish running down her cheeks. ",drawn,52,52,2,3
"Little Boy Blue sprang over the stile and found lying upon the ground his dear mother, her face white and drawn with suffering, and tears of anguish running down her cheeks. ",drawn,AFTER,"For she had slipped upon the stile and fallen, and her leg was broken! ",slipped,52,53,3,1
"For she had slipped upon the stile and fallen, and her leg was broken! ",slipped,BEFORE,"For she had slipped upon the stile and fallen, and her leg was broken! ",fallen,53,53,1,2
"For she had slipped upon the stile and fallen, and her leg was broken! ",fallen,BEFORE,"For she had slipped upon the stile and fallen, and her leg was broken! ",broken,53,53,2,4
"For she had slipped upon the stile and fallen, and her leg was broken! ",broken,BEFORE,"Little Boy Blue ran to the cottage for water and bathed the poor woman's face, and raised her head that she might drink. ",ran,53,54,4,0
"Little Boy Blue ran to the cottage for water and bathed the poor woman's face, and raised her head that she might drink. ",ran,BEFORE,"Little Boy Blue ran to the cottage for water and bathed the poor woman's face, and raised her head that she might drink. ",bathed,54,54,0,1
"Little Boy Blue ran to the cottage for water and bathed the poor woman's face, and raised her head that she might drink. ",bathed,BEFORE,"Little Boy Blue ran to the cottage for water and bathed the poor woman's face, and raised her head that she might drink. ",raised,54,54,1,2
"Little Boy Blue ran to the cottage for water and bathed the poor woman's face, and raised her head that she might drink. ",raised,BEFORE,"Little Boy Blue ran to the cottage for water and bathed the poor woman's face, and raised her head that she might drink. ",drink,54,54,2,4
"Little Boy Blue ran to the cottage for water and bathed the poor woman's face, and raised her head that she might drink. ",drink,AFTER,"There were no neighbors, for the cottage stood all alone by the river, so the child was obliged to support his mother in his arms as best he could while she crawled painfully back to the cottage. ",obliged,54,55,4,3
"There were no neighbors, for the cottage stood all alone by the river, so the child was obliged to support his mother in his arms as best he could while she crawled painfully back to the cottage. ",obliged,BEFORE,"There were no neighbors, for the cottage stood all alone by the river, so the child was obliged to support his mother in his arms as best he could while she crawled painfully back to the cottage. ",support,55,55,3,4
"There were no neighbors, for the cottage stood all alone by the river, so the child was obliged to support his mother in his arms as best he could while she crawled painfully back to the cottage. ",support,BEFORE,"There were no neighbors, for the cottage stood all alone by the river, so the child was obliged to support his mother in his arms as best he could while she crawled painfully back to the cottage. ",crawled,55,55,4,6
"There were no neighbors, for the cottage stood all alone by the river, so the child was obliged to support his mother in his arms as best he could while she crawled painfully back to the cottage. ",crawled,BEFORE,"Fortunately, it was not far, and at last she was safely laid upon her bed. ",laid,55,56,6,2
"Fortunately, it was not far, and at last she was safely laid upon her bed. ",laid,BEFORE,Then Little Boy Blue began to think what he should do next. ,began,56,57,2,0
Then Little Boy Blue began to think what he should do next. ,began,BEFORE,Then Little Boy Blue began to think what he should do next. ,think,57,57,0,1
Then Little Boy Blue began to think what he should do next. ,think,BEFORE,Then Little Boy Blue began to think what he should do next. ,do,57,57,1,3
Then Little Boy Blue began to think what he should do next. ,do,BEFORE,"""Can I leave you alone while I go for the doctor, mamma?"" ",leave,57,58,3,1
"""Can I leave you alone while I go for the doctor, mamma?"" ",leave,BEFORE,"""Can I leave you alone while I go for the doctor, mamma?"" ",go,58,58,1,2
"""Can I leave you alone while I go for the doctor, mamma?"" ",go,BEFORE,"he asked, anxiously, as he held her clasped hands tightly in his two little ones. ",asked,58,59,2,0
"he asked, anxiously, as he held her clasped hands tightly in his two little ones. ",asked,AFTER,"he asked, anxiously, as he held her clasped hands tightly in his two little ones. ",held,59,59,0,1
"he asked, anxiously, as he held her clasped hands tightly in his two little ones. ",held,BEFORE,His mother drew him towards her and kissed him. ,drew,59,60,1,0
His mother drew him towards her and kissed him. ,drew,BEFORE,His mother drew him towards her and kissed him. ,kissed,60,60,0,1
His mother drew him towards her and kissed him. ,kissed,BEFORE,"""Take the boat, dear,"" she said, ""and fetch the doctor from the village. ",said,60,61,1,1
"""Take the boat, dear,"" she said, ""and fetch the doctor from the village. ",said,BEFORE,"""Take the boat, dear,"" she said, ""and fetch the doctor from the village. ",fetch,61,61,1,2
"""Take the boat, dear,"" she said, ""and fetch the doctor from the village. ",fetch,BEFORE,"I shall be patient till you return."" ",return,61,62,2,2
"I shall be patient till you return."" ",return,AFTER,Little Boy Blue rushed away to the river bank and unfastened the little boat; ,unfastened,62,63,2,1
Little Boy Blue rushed away to the river bank and unfastened the little boat; ,unfastened,BEFORE, and then he pulled sturdily down the river until he passed the bend and came to the pretty village below. ,pulled,63,64,1,0
 and then he pulled sturdily down the river until he passed the bend and came to the pretty village below. ,pulled,BEFORE, and then he pulled sturdily down the river until he passed the bend and came to the pretty village below. ,passed,64,64,0,1
 and then he pulled sturdily down the river until he passed the bend and came to the pretty village below. ,passed,BEFORE, and then he pulled sturdily down the river until he passed the bend and came to the pretty village below. ,came,64,64,1,2
 and then he pulled sturdily down the river until he passed the bend and came to the pretty village below. ,came,BEFORE,"When he had found the doctor and told of his mother's misfortune, the good man promised to attend him at once, and very soon they were seated in the boat and on their way to the cottage. ",found,64,65,2,1
"When he had found the doctor and told of his mother's misfortune, the good man promised to attend him at once, and very soon they were seated in the boat and on their way to the cottage. ",found,BEFORE,"When he had found the doctor and told of his mother's misfortune, the good man promised to attend him at once, and very soon they were seated in the boat and on their way to the cottage. ",told,65,65,1,2
"When he had found the doctor and told of his mother's misfortune, the good man promised to attend him at once, and very soon they were seated in the boat and on their way to the cottage. ",told,BEFORE,"When he had found the doctor and told of his mother's misfortune, the good man promised to attend him at once, and very soon they were seated in the boat and on their way to the cottage. ",promised,65,65,2,3
"When he had found the doctor and told of his mother's misfortune, the good man promised to attend him at once, and very soon they were seated in the boat and on their way to the cottage. ",promised,BEFORE,"When he had found the doctor and told of his mother's misfortune, the good man promised to attend him at once, and very soon they were seated in the boat and on their way to the cottage. ",attend,65,65,3,4
"When he had found the doctor and told of his mother's misfortune, the good man promised to attend him at once, and very soon they were seated in the boat and on their way to the cottage. ",attend,AFTER,"It was very dark by this time, but Little Boy Blue knew every turn and bend in the river, and the doctor helped him pull at the oars, so that at last they came to the place where a faint light twinkled through the cottage window. ",knew,65,66,4,1
"It was very dark by this time, but Little Boy Blue knew every turn and bend in the river, and the doctor helped him pull at the oars, so that at last they came to the place where a faint light twinkled through the cottage window. ",knew,BEFORE,"It was very dark by this time, but Little Boy Blue knew every turn and bend in the river, and the doctor helped him pull at the oars, so that at last they came to the place where a faint light twinkled through the cottage window. ",helped,66,66,1,3
"It was very dark by this time, but Little Boy Blue knew every turn and bend in the river, and the doctor helped him pull at the oars, so that at last they came to the place where a faint light twinkled through the cottage window. ",helped,BEFORE,"They found the poor woman in much pain, but the doctor quickly set and bandaged her leg, and gave her some medicine to ease her suffering. ",found,66,67,3,0
"They found the poor woman in much pain, but the doctor quickly set and bandaged her leg, and gave her some medicine to ease her suffering. ",found,BEFORE,"They found the poor woman in much pain, but the doctor quickly set and bandaged her leg, and gave her some medicine to ease her suffering. ",set,67,67,0,1
"They found the poor woman in much pain, but the doctor quickly set and bandaged her leg, and gave her some medicine to ease her suffering. ",set,BEFORE,"They found the poor woman in much pain, but the doctor quickly set and bandaged her leg, and gave her some medicine to ease her suffering. ",bandaged,67,67,1,2
"They found the poor woman in much pain, but the doctor quickly set and bandaged her leg, and gave her some medicine to ease her suffering. ",bandaged,BEFORE,"They found the poor woman in much pain, but the doctor quickly set and bandaged her leg, and gave her some medicine to ease her suffering. ",gave,67,67,2,3
"They found the poor woman in much pain, but the doctor quickly set and bandaged her leg, and gave her some medicine to ease her suffering. ",gave,BEFORE,"They found the poor woman in much pain, but the doctor quickly set and bandaged her leg, and gave her some medicine to ease her suffering. ",ease,67,67,3,4
"They found the poor woman in much pain, but the doctor quickly set and bandaged her leg, and gave her some medicine to ease her suffering. ",ease,BEFORE,"""Take good care of your mother,"" he said to the boy, ""and don't worry about her, for it is not a bad break and the leg will mend nicely in time; ",Take,67,69,4,0
"""Take good care of your mother,"" he said to the boy, ""and don't worry about her, for it is not a bad break and the leg will mend nicely in time; ",Take,BEFORE,"""Take good care of your mother,"" he said to the boy, ""and don't worry about her, for it is not a bad break and the leg will mend nicely in time; ",said,69,69,0,1
"""Take good care of your mother,"" he said to the boy, ""and don't worry about her, for it is not a bad break and the leg will mend nicely in time; ",said,BEFORE,"""Take good care of your mother,"" he said to the boy, ""and don't worry about her, for it is not a bad break and the leg will mend nicely in time; ",worry,69,69,1,3
"""Take good care of your mother,"" he said to the boy, ""and don't worry about her, for it is not a bad break and the leg will mend nicely in time; ",worry,BEFORE," but she will be in bed many days, and you must nurse her as well as you are able."" ",nurse,69,70,3,3
" but she will be in bed many days, and you must nurse her as well as you are able."" ",nurse,AFTER,"All through the night the boy sat by the bedside, bathing his mother's fevered brow and ministering to her wants. ",sat,70,71,3,0
"All through the night the boy sat by the bedside, bathing his mother's fevered brow and ministering to her wants. ",sat,BEFORE,"All through the night the boy sat by the bedside, bathing his mother's fevered brow and ministering to her wants. ",bathing,71,71,0,1
"All through the night the boy sat by the bedside, bathing his mother's fevered brow and ministering to her wants. ",bathing,BEFORE,"All through the night the boy sat by the bedside, bathing his mother's fevered brow and ministering to her wants. ",ministering,71,71,1,3
"All through the night the boy sat by the bedside, bathing his mother's fevered brow and ministering to her wants. ",ministering,AFTER,"And when the day broke she was resting easily and the pain had left her, and she told Little Boy Blue he must go to his work. ",resting,71,72,3,2
"And when the day broke she was resting easily and the pain had left her, and she told Little Boy Blue he must go to his work. ",resting,BEFORE,"And when the day broke she was resting easily and the pain had left her, and she told Little Boy Blue he must go to his work. ",told,72,72,2,5
"And when the day broke she was resting easily and the pain had left her, and she told Little Boy Blue he must go to his work. ",told,BEFORE,"""For,"" said she, ""more than ever now we need the money you earn from the Squire, as my misfortune will add to the expenses of living, and we have the doctor to pay. ",said,72,73,5,0
"""For,"" said she, ""more than ever now we need the money you earn from the Squire, as my misfortune will add to the expenses of living, and we have the doctor to pay. ",said,AFTER,"""For,"" said she, ""more than ever now we need the money you earn from the Squire, as my misfortune will add to the expenses of living, and we have the doctor to pay. ",need,73,73,0,1
"""For,"" said she, ""more than ever now we need the money you earn from the Squire, as my misfortune will add to the expenses of living, and we have the doctor to pay. ",need,AFTER,"""For,"" said she, ""more than ever now we need the money you earn from the Squire, as my misfortune will add to the expenses of living, and we have the doctor to pay. ",earn,73,73,1,2
"""For,"" said she, ""more than ever now we need the money you earn from the Squire, as my misfortune will add to the expenses of living, and we have the doctor to pay. ",earn,BEFORE,"""For,"" said she, ""more than ever now we need the money you earn from the Squire, as my misfortune will add to the expenses of living, and we have the doctor to pay. ",add,73,73,2,4
"""For,"" said she, ""more than ever now we need the money you earn from the Squire, as my misfortune will add to the expenses of living, and we have the doctor to pay. ",add,AFTER,"""For,"" said she, ""more than ever now we need the money you earn from the Squire, as my misfortune will add to the expenses of living, and we have the doctor to pay. ",have,73,73,4,5
"""For,"" said she, ""more than ever now we need the money you earn from the Squire, as my misfortune will add to the expenses of living, and we have the doctor to pay. ",have,BEFORE,"""For,"" said she, ""more than ever now we need the money you earn from the Squire, as my misfortune will add to the expenses of living, and we have the doctor to pay. ",pay,73,73,5,6
"""For,"" said she, ""more than ever now we need the money you earn from the Squire, as my misfortune will add to the expenses of living, and we have the doctor to pay. ",pay,BEFORE,"Do not fear to leave me, for I shall rest quietly and sleep most of the time while you are away."" ",fear,73,74,6,1
"Do not fear to leave me, for I shall rest quietly and sleep most of the time while you are away."" ",fear,BEFORE,"Do not fear to leave me, for I shall rest quietly and sleep most of the time while you are away."" ",leave,74,74,1,2
"Do not fear to leave me, for I shall rest quietly and sleep most of the time while you are away."" ",leave,BEFORE,"Do not fear to leave me, for I shall rest quietly and sleep most of the time while you are away."" ",rest,74,74,2,4
"Do not fear to leave me, for I shall rest quietly and sleep most of the time while you are away."" ",rest,BEFORE,"Do not fear to leave me, for I shall rest quietly and sleep most of the time while you are away."" ",sleep,74,74,4,5
"Do not fear to leave me, for I shall rest quietly and sleep most of the time while you are away."" ",sleep,AFTER,"Little Boy Blue did not like to leave his mother all alone, but he knew of no one he could ask to stay with her; ",like,74,75,5,1
"Little Boy Blue did not like to leave his mother all alone, but he knew of no one he could ask to stay with her; ",like,BEFORE,"Little Boy Blue did not like to leave his mother all alone, but he knew of no one he could ask to stay with her; ",leave,75,75,1,2
"Little Boy Blue did not like to leave his mother all alone, but he knew of no one he could ask to stay with her; ",leave,AFTER,"Little Boy Blue did not like to leave his mother all alone, but he knew of no one he could ask to stay with her; ",knew,75,75,2,3
"Little Boy Blue did not like to leave his mother all alone, but he knew of no one he could ask to stay with her; ",knew,BEFORE,"Little Boy Blue did not like to leave his mother all alone, but he knew of no one he could ask to stay with her; ",ask,75,75,3,5
"Little Boy Blue did not like to leave his mother all alone, but he knew of no one he could ask to stay with her; ",ask,BEFORE," so he placed food and water by her bedside, and ate a little breakfast himself, and started off to tend his sheep. ",placed,75,76,5,0
" so he placed food and water by her bedside, and ate a little breakfast himself, and started off to tend his sheep. ",placed,BEFORE," so he placed food and water by her bedside, and ate a little breakfast himself, and started off to tend his sheep. ",ate,76,76,0,1
" so he placed food and water by her bedside, and ate a little breakfast himself, and started off to tend his sheep. ",ate,BEFORE," so he placed food and water by her bedside, and ate a little breakfast himself, and started off to tend his sheep. ",tend,76,76,1,3
" so he placed food and water by her bedside, and ate a little breakfast himself, and started off to tend his sheep. ",tend,AFTER,"The sun was shining brightly, and the birds sang sweetly in the trees, and the crickets chirped just as[38] merrily as if this great trouble had not come to Little Boy Blue to make him sad. ",come,76,77,3,6
"The sun was shining brightly, and the birds sang sweetly in the trees, and the crickets chirped just as[38] merrily as if this great trouble had not come to Little Boy Blue to make him sad. ",come,BEFORE,"The sun was shining brightly, and the birds sang sweetly in the trees, and the crickets chirped just as[38] merrily as if this great trouble had not come to Little Boy Blue to make him sad. ",make,77,77,6,7
"The sun was shining brightly, and the birds sang sweetly in the trees, and the crickets chirped just as[38] merrily as if this great trouble had not come to Little Boy Blue to make him sad. ",make,BEFORE,"But he went bravely to his work, and for several hours he watched carefully; ",went,77,78,7,0
"But he went bravely to his work, and for several hours he watched carefully; ",went,BEFORE,"But he went bravely to his work, and for several hours he watched carefully; ",watched,78,78,0,1
"But he went bravely to his work, and for several hours he watched carefully; ",watched,AFTER," and the men at work in the fields, and the Squire's daughter, who sat embroidering upon the porch of the great house, heard often the sound of his horn as he called the straying sheep to his side. ",sat,78,79,1,0
" and the men at work in the fields, and the Squire's daughter, who sat embroidering upon the porch of the great house, heard often the sound of his horn as he called the straying sheep to his side. ",sat,BEFORE," and the men at work in the fields, and the Squire's daughter, who sat embroidering upon the porch of the great house, heard often the sound of his horn as he called the straying sheep to his side. ",heard,79,79,0,2
" and the men at work in the fields, and the Squire's daughter, who sat embroidering upon the porch of the great house, heard often the sound of his horn as he called the straying sheep to his side. ",heard,BEFORE," and the men at work in the fields, and the Squire's daughter, who sat embroidering upon the porch of the great house, heard often the sound of his horn as he called the straying sheep to his side. ",called,79,79,2,3
" and the men at work in the fields, and the Squire's daughter, who sat embroidering upon the porch of the great house, heard often the sound of his horn as he called the straying sheep to his side. ",called,AFTER,"But he had not slept the whole night, and he was tired with his long watch at his mother's bedside, and so in spite of himself the lashes would droop occasionally over his blue eyes, for he was only a child, and children feel the loss of sleep more than older people. ",slept,79,80,3,1
"But he had not slept the whole night, and he was tired with his long watch at his mother's bedside, and so in spite of himself the lashes would droop occasionally over his blue eyes, for he was only a child, and children feel the loss of sleep more than older people. ",slept,BEFORE,"But he had not slept the whole night, and he was tired with his long watch at his mother's bedside, and so in spite of himself the lashes would droop occasionally over his blue eyes, for he was only a child, and children feel the loss of sleep more than older people. ",droop,80,80,1,4
"But he had not slept the whole night, and he was tired with his long watch at his mother's bedside, and so in spite of himself the lashes would droop occasionally over his blue eyes, for he was only a child, and children feel the loss of sleep more than older people. ",droop,AFTER,"But he had not slept the whole night, and he was tired with his long watch at his mother's bedside, and so in spite of himself the lashes would droop occasionally over his blue eyes, for he was only a child, and children feel the loss of sleep more than older people. ",feel,80,80,4,6
"But he had not slept the whole night, and he was tired with his long watch at his mother's bedside, and so in spite of himself the lashes would droop occasionally over his blue eyes, for he was only a child, and children feel the loss of sleep more than older people. ",feel,AFTER,"Still, Little Boy Blue had no intention of sleeping while he was on duty, and bravely fought against the drowsiness that was creeping over him. ",had,80,81,6,0
"Still, Little Boy Blue had no intention of sleeping while he was on duty, and bravely fought against the drowsiness that was creeping over him. ",had,BEFORE,"Still, Little Boy Blue had no intention of sleeping while he was on duty, and bravely fought against the drowsiness that was creeping over him. ",sleeping,81,81,0,1
"Still, Little Boy Blue had no intention of sleeping while he was on duty, and bravely fought against the drowsiness that was creeping over him. ",sleeping,BEFORE,"Still, Little Boy Blue had no intention of sleeping while he was on duty, and bravely fought against the drowsiness that was creeping over him. ",fought,81,81,1,3
"Still, Little Boy Blue had no intention of sleeping while he was on duty, and bravely fought against the drowsiness that was creeping over him. ",fought,AFTER,"Still, Little Boy Blue had no intention of sleeping while he was on duty, and bravely fought against the drowsiness that was creeping over him. ",creeping,81,81,3,5
"Still, Little Boy Blue had no intention of sleeping while he was on duty, and bravely fought against the drowsiness that was creeping over him. ",creeping,BEFORE,"The sun shone very hot that day, and he walked to the shady side of a big haystack and sat down upon the ground, leaning his back against the stack. ",walked,81,82,5,1
"The sun shone very hot that day, and he walked to the shady side of a big haystack and sat down upon the ground, leaning his back against the stack. ",walked,BEFORE,"The sun shone very hot that day, and he walked to the shady side of a big haystack and sat down upon the ground, leaning his back against the stack. ",leaning,82,82,1,3
"The sun shone very hot that day, and he walked to the shady side of a big haystack and sat down upon the ground, leaning his back against the stack. ",leaning,BEFORE,"The cows and sheep were quietly browsing near him, and he watched them earnestly for a time, listening to the singing of the birds, and the gentle tinkling of the bells upon the wethers, and the far-away songs of the reapers that the breeze brought to his ears. ",watched,82,83,3,2
"The cows and sheep were quietly browsing near him, and he watched them earnestly for a time, listening to the singing of the birds, and the gentle tinkling of the bells upon the wethers, and the far-away songs of the reapers that the breeze brought to his ears. ",watched,BEFORE,"The cows and sheep were quietly browsing near him, and he watched them earnestly for a time, listening to the singing of the birds, and the gentle tinkling of the bells upon the wethers, and the far-away songs of the reapers that the breeze brought to his ears. ",brought,83,83,2,4
"The cows and sheep were quietly browsing near him, and he watched them earnestly for a time, listening to the singing of the birds, and the gentle tinkling of the bells upon the wethers, and the far-away songs of the reapers that the breeze brought to his ears. ",brought,BEFORE,"And before he knew it the blue eyes had closed fast, and the golden head lay back upon the hay, and Little Boy Blue was fast asleep and dreaming that his mother was well again and had come to the stile to meet him. ",knew,83,84,4,0
"And before he knew it the blue eyes had closed fast, and the golden head lay back upon the hay, and Little Boy Blue was fast asleep and dreaming that his mother was well again and had come to the stile to meet him. ",knew,AFTER,"And before he knew it the blue eyes had closed fast, and the golden head lay back upon the hay, and Little Boy Blue was fast asleep and dreaming that his mother was well again and had come to the stile to meet him. ",come,84,84,0,8
"And before he knew it the blue eyes had closed fast, and the golden head lay back upon the hay, and Little Boy Blue was fast asleep and dreaming that his mother was well again and had come to the stile to meet him. ",come,BEFORE,"And before he knew it the blue eyes had closed fast, and the golden head lay back upon the hay, and Little Boy Blue was fast asleep and dreaming that his mother was well again and had come to the stile to meet him. ",dreaming,84,84,8,5
"And before he knew it the blue eyes had closed fast, and the golden head lay back upon the hay, and Little Boy Blue was fast asleep and dreaming that his mother was well again and had come to the stile to meet him. ",dreaming,AFTER,"And before he knew it the blue eyes had closed fast, and the golden head lay back upon the hay, and Little Boy Blue was fast asleep and dreaming that his mother was well again and had come to the stile to meet him. ",meet,84,84,5,9
"And before he knew it the blue eyes had closed fast, and the golden head lay back upon the hay, and Little Boy Blue was fast asleep and dreaming that his mother was well again and had come to the stile to meet him. ",meet,BEFORE,And the breeze carried the fragrance of the growing corn to the nostrils of the browsing cows and tempted them nearer and nearer to the forbidden feast. ,carried,84,86,9,0
And the breeze carried the fragrance of the growing corn to the nostrils of the browsing cows and tempted them nearer and nearer to the forbidden feast. ,carried,BEFORE,And the breeze carried the fragrance of the growing corn to the nostrils of the browsing cows and tempted them nearer and nearer to the forbidden feast. ,tempted,86,86,0,3
And the breeze carried the fragrance of the growing corn to the nostrils of the browsing cows and tempted them nearer and nearer to the forbidden feast. ,tempted,BEFORE,"But the silver horn was silent, and before long the cows were feeding upon the Squire's pet cornfield and the sheep were enjoying themselves amidst the juicy grasses of the meadows. ",feeding,86,87,3,2
"But the silver horn was silent, and before long the cows were feeding upon the Squire's pet cornfield and the sheep were enjoying themselves amidst the juicy grasses of the meadows. ",feeding,BEFORE,"But the silver horn was silent, and before long the cows were feeding upon the Squire's pet cornfield and the sheep were enjoying themselves amidst the juicy grasses of the meadows. ",enjoying,87,87,2,4
"But the silver horn was silent, and before long the cows were feeding upon the Squire's pet cornfield and the sheep were enjoying themselves amidst the juicy grasses of the meadows. ",enjoying,BEFORE,"The Squire himself was returning from a long, weary ride over his farms, and when he came to the cornfield and saw the cows trampling down the grain and feeding upon the golden stalks he was very angry. ",returning,87,88,4,1
"The Squire himself was returning from a long, weary ride over his farms, and when he came to the cornfield and saw the cows trampling down the grain and feeding upon the golden stalks he was very angry. ",returning,BEFORE,"The Squire himself was returning from a long, weary ride over his farms, and when he came to the cornfield and saw the cows trampling down the grain and feeding upon the golden stalks he was very angry. ",came,88,88,1,2
"The Squire himself was returning from a long, weary ride over his farms, and when he came to the cornfield and saw the cows trampling down the grain and feeding upon the golden stalks he was very angry. ",came,BEFORE,"The Squire himself was returning from a long, weary ride over his farms, and when he came to the cornfield and saw the cows trampling down the grain and feeding upon the golden stalks he was very angry. ",saw,88,88,2,3
"The Squire himself was returning from a long, weary ride over his farms, and when he came to the cornfield and saw the cows trampling down the grain and feeding upon the golden stalks he was very angry. ",saw,BEFORE,he cried; ,cried,88,90,3,0
he cried; ,cried,BEFORE,"Little Boy Blue, come blow your horn!"" ",blow,90,92,0,1
"Little Boy Blue, come blow your horn!"" ",blow,AFTER,"He rode on a way and now discovered that the sheep were deep within the meadows, and that made him more angry still. ",rode,92,94,1,0
"He rode on a way and now discovered that the sheep were deep within the meadows, and that made him more angry still. ",rode,BEFORE,"He rode on a way and now discovered that the sheep were deep within the meadows, and that made him more angry still. ",discovered,94,94,0,1
"He rode on a way and now discovered that the sheep were deep within the meadows, and that made him more angry still. ",discovered,BEFORE,"He rode on a way and now discovered that the sheep were deep within the meadows, and that made him more angry still. ",made,94,94,1,3
"He rode on a way and now discovered that the sheep were deep within the meadows, and that made him more angry still. ",made,BEFORE,"""Here, Isaac,"" he said to a farmer's lad who chanced to pass by, ""where is Little Boy Blue?"" ",said,94,95,3,0
"""Here, Isaac,"" he said to a farmer's lad who chanced to pass by, ""where is Little Boy Blue?"" ",said,BEFORE,"replied Isaac with a grin, for he had passed that way and seen that the boy was lying asleep. ",replied,95,97,0,0
"replied Isaac with a grin, for he had passed that way and seen that the boy was lying asleep. ",replied,AFTER,"replied Isaac with a grin, for he had passed that way and seen that the boy was lying asleep. ",passed,97,97,0,2
"replied Isaac with a grin, for he had passed that way and seen that the boy was lying asleep. ",passed,BEFORE,"replied Isaac with a grin, for he had passed that way and seen that the boy was lying asleep. ",seen,97,97,2,3
"replied Isaac with a grin, for he had passed that way and seen that the boy was lying asleep. ",seen,AFTER,"replied Isaac with a grin, for he had passed that way and seen that the boy was lying asleep. ",lying,97,97,3,5
"replied Isaac with a grin, for he had passed that way and seen that the boy was lying asleep. ",lying,BEFORE,"""Will you go and wake him?"" ",go,97,98,5,1
"""Will you go and wake him?"" ",go,BEFORE,"""Will you go and wake him?"" ",wake,98,98,1,2
"""Will you go and wake him?"" ",wake,AFTER,"""Not I,"" replied Isaac, ""if I wake him he'll surely cry, for he is but a baby, and not fit to mind the sheep. ",replied,98,101,2,0
"""Not I,"" replied Isaac, ""if I wake him he'll surely cry, for he is but a baby, and not fit to mind the sheep. ",replied,BEFORE,"""Not I,"" replied Isaac, ""if I wake him he'll surely cry, for he is but a baby, and not fit to mind the sheep. ",wake,101,101,0,1
"""Not I,"" replied Isaac, ""if I wake him he'll surely cry, for he is but a baby, and not fit to mind the sheep. ",wake,BEFORE,"""Not I,"" replied Isaac, ""if I wake him he'll surely cry, for he is but a baby, and not fit to mind the sheep. ",cry,101,101,1,3
"""Not I,"" replied Isaac, ""if I wake him he'll surely cry, for he is but a baby, and not fit to mind the sheep. ",cry,BEFORE,"But I myself will drive them out for your honor,"" and away he ran to do so, thinking that now the Squire would give him Little Boy Blue's place, and make him the shepherd boy, for Isaac had long coveted the position. ",drive,101,102,3,1
"But I myself will drive them out for your honor,"" and away he ran to do so, thinking that now the Squire would give him Little Boy Blue's place, and make him the shepherd boy, for Isaac had long coveted the position. ",drive,BEFORE,"But I myself will drive them out for your honor,"" and away he ran to do so, thinking that now the Squire would give him Little Boy Blue's place, and make him the shepherd boy, for Isaac had long coveted the position. ",ran,102,102,1,2
"But I myself will drive them out for your honor,"" and away he ran to do so, thinking that now the Squire would give him Little Boy Blue's place, and make him the shepherd boy, for Isaac had long coveted the position. ",ran,BEFORE,"But I myself will drive them out for your honor,"" and away he ran to do so, thinking that now the Squire would give him Little Boy Blue's place, and make him the shepherd boy, for Isaac had long coveted the position. ",thinking,102,102,2,4
"But I myself will drive them out for your honor,"" and away he ran to do so, thinking that now the Squire would give him Little Boy Blue's place, and make him the shepherd boy, for Isaac had long coveted the position. ",thinking,BEFORE,"But I myself will drive them out for your honor,"" and away he ran to do so, thinking that now the Squire would give him Little Boy Blue's place, and make him the shepherd boy, for Isaac had long coveted the position. ",give,102,102,4,6
