sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"The men admired his dress, and were charmed with his beauty, and almost with one voice they all made proposals of marriage. ",made,BEFORE,"These, Strong Desire promptly declined. ",declined,70,71,3,0
"These, Strong Desire promptly declined. ",declined,BEFORE,"When this was reported to Red Head, he ordered his royal bark to be launched by his chosen men of the oar, and crossed over to see this wonderful girl. ",reported,71,72,0,1
"When this was reported to Red Head, he ordered his royal bark to be launched by his chosen men of the oar, and crossed over to see this wonderful girl. ",reported,BEFORE,"When this was reported to Red Head, he ordered his royal bark to be launched by his chosen men of the oar, and crossed over to see this wonderful girl. ",ordered,72,72,1,2
"When this was reported to Red Head, he ordered his royal bark to be launched by his chosen men of the oar, and crossed over to see this wonderful girl. ",ordered,BEFORE,"When this was reported to Red Head, he ordered his royal bark to be launched by his chosen men of the oar, and crossed over to see this wonderful girl. ",launched,72,72,2,4
"When this was reported to Red Head, he ordered his royal bark to be launched by his chosen men of the oar, and crossed over to see this wonderful girl. ",launched,BEFORE,"When this was reported to Red Head, he ordered his royal bark to be launched by his chosen men of the oar, and crossed over to see this wonderful girl. ",see,72,72,4,7
"When this was reported to Red Head, he ordered his royal bark to be launched by his chosen men of the oar, and crossed over to see this wonderful girl. ",see,BEFORE,"As they approached the shore, Strong Desire saw that the ribs of the sorcerer's canoe were formed of living rattlesnakes, whose heads pointed outward to guard him from his enemies. ",saw,72,73,7,1
"As they approached the shore, Strong Desire saw that the ribs of the sorcerer's canoe were formed of living rattlesnakes, whose heads pointed outward to guard him from his enemies. ",saw,AFTER,"As they approached the shore, Strong Desire saw that the ribs of the sorcerer's canoe were formed of living rattlesnakes, whose heads pointed outward to guard him from his enemies. ",formed,73,73,1,3
"As they approached the shore, Strong Desire saw that the ribs of the sorcerer's canoe were formed of living rattlesnakes, whose heads pointed outward to guard him from his enemies. ",formed,BEFORE,"As they approached the shore, Strong Desire saw that the ribs of the sorcerer's canoe were formed of living rattlesnakes, whose heads pointed outward to guard him from his enemies. ",guard,73,73,3,6
"As they approached the shore, Strong Desire saw that the ribs of the sorcerer's canoe were formed of living rattlesnakes, whose heads pointed outward to guard him from his enemies. ",guard,BEFORE,"Being invited, he had no sooner stepped into the canoe, than they began to hiss and rattle furiously, which put him in a great fright; ",stepped,73,74,6,3
"Being invited, he had no sooner stepped into the canoe, than they began to hiss and rattle furiously, which put him in a great fright; ",stepped,BEFORE,"Being invited, he had no sooner stepped into the canoe, than they began to hiss and rattle furiously, which put him in a great fright; ",put,74,74,3,7
"Being invited, he had no sooner stepped into the canoe, than they began to hiss and rattle furiously, which put him in a great fright; ",put,BEFORE," but the magician spoke to them, when they became pacified and quiet. ",spoke,74,75,7,0
" but the magician spoke to them, when they became pacified and quiet. ",spoke,BEFORE, and the bride made presents of various valuables which had been furnished her by the old witch who inhabited the cloudy lodge. ,made,75,78,0,0
 and the bride made presents of various valuables which had been furnished her by the old witch who inhabited the cloudy lodge. ,made,AFTER, and the bride made presents of various valuables which had been furnished her by the old witch who inhabited the cloudy lodge. ,furnished,78,78,0,3
 and the bride made presents of various valuables which had been furnished her by the old witch who inhabited the cloudy lodge. ,furnished,BEFORE,"As they were sitting in the lodge, surrounded by the friends and relatives, the mother of the Red Head regarded the face of her new daughter-in-law for a long time with fixed attention. ",regarded,78,79,3,3
"As they were sitting in the lodge, surrounded by the friends and relatives, the mother of the Red Head regarded the face of her new daughter-in-law for a long time with fixed attention. ",regarded,BEFORE,"She drew him aside, and disclosed to him her suspicions. ",drew,79,81,3,0
"She drew him aside, and disclosed to him her suspicions. ",drew,BEFORE,"She drew him aside, and disclosed to him her suspicions. ",disclosed,81,81,0,1
"She drew him aside, and disclosed to him her suspicions. ",disclosed,BEFORE,"This can be no female, said she; ",said,81,82,1,2
"This can be no female, said she; ",said,AFTER," she has the figure and manners, the countenance, and more especially the eyes, are beyond a doubt those of a man. ",has,82,83,2,0
" she has the figure and manners, the countenance, and more especially the eyes, are beyond a doubt those of a man. ",has,BEFORE,"Her husband rejected her suspicions, and rebuked her severely for entertaining such notions of her own daughter-in-law. ",rejected,83,84,0,0
"Her husband rejected her suspicions, and rebuked her severely for entertaining such notions of her own daughter-in-law. ",rejected,BEFORE,"Her husband rejected her suspicions, and rebuked her severely for entertaining such notions of her own daughter-in-law. ",rebuked,84,84,0,1
"Her husband rejected her suspicions, and rebuked her severely for entertaining such notions of her own daughter-in-law. ",rebuked,AFTER,"Her husband rejected her suspicions, and rebuked her severely for entertaining such notions of her own daughter-in-law. ",entertaining,84,84,1,2
"Her husband rejected her suspicions, and rebuked her severely for entertaining such notions of her own daughter-in-law. ",entertaining,BEFORE,"She still urged her doubts, which so vexed the husband that he broke his pipe-stem in her face, and called her an owl. ",urged,84,85,2,0
"She still urged her doubts, which so vexed the husband that he broke his pipe-stem in her face, and called her an owl. ",urged,AFTER,"She still urged her doubts, which so vexed the husband that he broke his pipe-stem in her face, and called her an owl. ",vexed,85,85,0,1
"She still urged her doubts, which so vexed the husband that he broke his pipe-stem in her face, and called her an owl. ",vexed,BEFORE,"She still urged her doubts, which so vexed the husband that he broke his pipe-stem in her face, and called her an owl. ",broke,85,85,1,2
"She still urged her doubts, which so vexed the husband that he broke his pipe-stem in her face, and called her an owl. ",broke,BEFORE,"She still urged her doubts, which so vexed the husband that he broke his pipe-stem in her face, and called her an owl. ",called,85,85,2,3
"She still urged her doubts, which so vexed the husband that he broke his pipe-stem in her face, and called her an owl. ",called,BEFORE,"This act astonished the company, who sought an explanation; ",astonished,85,86,3,0
"This act astonished the company, who sought an explanation; ",astonished,BEFORE,"This act astonished the company, who sought an explanation; ",sought,86,86,0,1
"This act astonished the company, who sought an explanation; ",sought,BEFORE," and it was no sooner given, than the mock bride, rising with an air of offended dignity, informed the Red Head that after receiving so gross an affront from his relatives she could not think of remaining with him as his wife, but should forthwith return to her own friends. ",return,86,87,1,11
" and it was no sooner given, than the mock bride, rising with an air of offended dignity, informed the Red Head that after receiving so gross an affront from his relatives she could not think of remaining with him as his wife, but should forthwith return to her own friends. ",return,AFTER," and it was no sooner given, than the mock bride, rising with an air of offended dignity, informed the Red Head that after receiving so gross an affront from his relatives she could not think of remaining with him as his wife, but should forthwith return to her own friends. ",informed,87,87,11,4
" and it was no sooner given, than the mock bride, rising with an air of offended dignity, informed the Red Head that after receiving so gross an affront from his relatives she could not think of remaining with him as his wife, but should forthwith return to her own friends. ",informed,AFTER," and it was no sooner given, than the mock bride, rising with an air of offended dignity, informed the Red Head that after receiving so gross an affront from his relatives she could not think of remaining with him as his wife, but should forthwith return to her own friends. ",receiving,87,87,4,5
" and it was no sooner given, than the mock bride, rising with an air of offended dignity, informed the Red Head that after receiving so gross an affront from his relatives she could not think of remaining with him as his wife, but should forthwith return to her own friends. ",receiving,BEFORE,"With a toss of the head, like that of an angry female, Strong Desire left the lodge, followed by Red Head, and walked away until he came to the beach of the island, near the spot where they had first landed. ",left,87,88,5,0
"With a toss of the head, like that of an angry female, Strong Desire left the lodge, followed by Red Head, and walked away until he came to the beach of the island, near the spot where they had first landed. ",left,BEFORE,"With a toss of the head, like that of an angry female, Strong Desire left the lodge, followed by Red Head, and walked away until he came to the beach of the island, near the spot where they had first landed. ",followed,88,88,0,1
"With a toss of the head, like that of an angry female, Strong Desire left the lodge, followed by Red Head, and walked away until he came to the beach of the island, near the spot where they had first landed. ",followed,BEFORE,"With a toss of the head, like that of an angry female, Strong Desire left the lodge, followed by Red Head, and walked away until he came to the beach of the island, near the spot where they had first landed. ",came,88,88,1,3
"With a toss of the head, like that of an angry female, Strong Desire left the lodge, followed by Red Head, and walked away until he came to the beach of the island, near the spot where they had first landed. ",came,BEFORE,"Red Head entreated him to remain, urging every motive, and making all sorts of magnificent promises-none of which seemed to make the least impression. ",entreated,88,89,3,0
"Red Head entreated him to remain, urging every motive, and making all sorts of magnificent promises-none of which seemed to make the least impression. ",entreated,BEFORE,"Strong Desire, Red Head thought, was very hard-hearted. ",thought,89,90,0,0
"Strong Desire, Red Head thought, was very hard-hearted. ",thought,AFTER,"During these appeals they had seated themselves upon the ground, and Red Head, in great affliction, reclined his head upon his fancied wife's lap. ",reclined,90,91,0,2
"During these appeals they had seated themselves upon the ground, and Red Head, in great affliction, reclined his head upon his fancied wife's lap. ",reclined,BEFORE,"Strong Desire now changed his manner, was very kind and soothing, and suggested in the most winning accent that if Red Head would sleep soundly for awhile he might possibly dream himself out of all his troubles. ",changed,91,92,2,0
"Strong Desire now changed his manner, was very kind and soothing, and suggested in the most winning accent that if Red Head would sleep soundly for awhile he might possibly dream himself out of all his troubles. ",changed,BEFORE,"Strong Desire now changed his manner, was very kind and soothing, and suggested in the most winning accent that if Red Head would sleep soundly for awhile he might possibly dream himself out of all his troubles. ",dream,92,92,0,8
"Strong Desire now changed his manner, was very kind and soothing, and suggested in the most winning accent that if Red Head would sleep soundly for awhile he might possibly dream himself out of all his troubles. ",dream,BEFORE,"Strong Desire now changed his manner, was very kind and soothing, and suggested in the most winning accent that if Red Head would sleep soundly for awhile he might possibly dream himself out of all his troubles. ",suggested,92,92,8,3
"Strong Desire now changed his manner, was very kind and soothing, and suggested in the most winning accent that if Red Head would sleep soundly for awhile he might possibly dream himself out of all his troubles. ",suggested,BEFORE,"Strong Desire now changed his manner, was very kind and soothing, and suggested in the most winning accent that if Red Head would sleep soundly for awhile he might possibly dream himself out of all his troubles. ",sleep,92,92,3,6
"Strong Desire now changed his manner, was very kind and soothing, and suggested in the most winning accent that if Red Head would sleep soundly for awhile he might possibly dream himself out of all his troubles. ",sleep,BEFORE,"Red Head, delighted at so happy a prospect, said that he would fall asleep immediately. ",said,92,93,6,1
"Red Head, delighted at so happy a prospect, said that he would fall asleep immediately. ",said,AFTER,"""You have killed a good many men in your time, Red Head,"" said Strong Desire, by way of suggesting an agreeable train of ideas to the sorcerer. ",killed,93,94,1,1
"""You have killed a good many men in your time, Red Head,"" said Strong Desire, by way of suggesting an agreeable train of ideas to the sorcerer. ",killed,BEFORE,"""You have killed a good many men in your time, Red Head,"" said Strong Desire, by way of suggesting an agreeable train of ideas to the sorcerer. ",said,94,94,1,2
"""You have killed a good many men in your time, Red Head,"" said Strong Desire, by way of suggesting an agreeable train of ideas to the sorcerer. ",said,AFTER,"""You have killed a good many men in your time, Red Head,"" said Strong Desire, by way of suggesting an agreeable train of ideas to the sorcerer. ",suggesting,94,94,2,3
"""You have killed a good many men in your time, Red Head,"" said Strong Desire, by way of suggesting an agreeable train of ideas to the sorcerer. ",suggesting,BEFORE,"""Hundreds,"" answered Red Head; ",answered,94,95,3,0
"""Hundreds,"" answered Red Head; ",answered,BEFORE," ""and what is better, now that I am fairly settled in life by this happy marriage, I shall be able to give my whole attention to massacre."" ",give,95,96,0,5
" ""and what is better, now that I am fairly settled in life by this happy marriage, I shall be able to give my whole attention to massacre."" ",give,BEFORE,"""And you will kill hundreds more,"" interposed Strong Desire, in the most insinuating manner imaginable. ",kill,96,97,5,1
"""And you will kill hundreds more,"" interposed Strong Desire, in the most insinuating manner imaginable. ",kill,AFTER,"""And you will kill hundreds more,"" interposed Strong Desire, in the most insinuating manner imaginable. ",interposed,97,97,1,2
"""And you will kill hundreds more,"" interposed Strong Desire, in the most insinuating manner imaginable. ",interposed,BEFORE,"""Just so, my dear,"" Red Head replied, with a great leer; ",replied,97,98,2,0
"""Just so, my dear,"" Red Head replied, with a great leer; ",replied,AFTER,I love dearly to kill people. ,love,98,101,0,0
I love dearly to kill people. ,love,BEFORE,I love dearly to kill people. ,kill,101,101,0,1
I love dearly to kill people. ,kill,BEFORE,"I would like to kill you if you were not my wife."" ",kill,101,102,1,2
"I would like to kill you if you were not my wife."" ",kill,BEFORE,"""There, there,"" said Strong Desire, with the coaxing air of a little coquette, ""go to sleep; ",said,102,103,2,0
"""There, there,"" said Strong Desire, with the coaxing air of a little coquette, ""go to sleep; ",said,AFTER,"No other subject of conversation occurring to the chief, now that he had exhausted the delightful topic of wholesale murder, he straightway fell into a deep sleep. ",occurring,103,105,0,0
"No other subject of conversation occurring to the chief, now that he had exhausted the delightful topic of wholesale murder, he straightway fell into a deep sleep. ",occurring,BEFORE,"No other subject of conversation occurring to the chief, now that he had exhausted the delightful topic of wholesale murder, he straightway fell into a deep sleep. ",exhausted,105,105,0,2
"No other subject of conversation occurring to the chief, now that he had exhausted the delightful topic of wholesale murder, he straightway fell into a deep sleep. ",exhausted,BEFORE," and Strong Desire, with a smiling eye, drawing his blade of grass with lightning swiftness once across the neck of the Red Head, severed the huge and wicked head from the body. ",drawing,105,107,2,1
" and Strong Desire, with a smiling eye, drawing his blade of grass with lightning swiftness once across the neck of the Red Head, severed the huge and wicked head from the body. ",drawing,BEFORE," and Strong Desire, with a smiling eye, drawing his blade of grass with lightning swiftness once across the neck of the Red Head, severed the huge and wicked head from the body. ",severed,107,107,1,2
" and Strong Desire, with a smiling eye, drawing his blade of grass with lightning swiftness once across the neck of the Red Head, severed the huge and wicked head from the body. ",severed,AFTER,"In a moment, stripping off his woman's dress, underneath which he had all along worn his male attire, Strong Desire seized the bleeding trophy, plunged into the lake, and swam safely over to the main shore. ",worn,107,108,2,2
"In a moment, stripping off his woman's dress, underneath which he had all along worn his male attire, Strong Desire seized the bleeding trophy, plunged into the lake, and swam safely over to the main shore. ",worn,BEFORE,"In a moment, stripping off his woman's dress, underneath which he had all along worn his male attire, Strong Desire seized the bleeding trophy, plunged into the lake, and swam safely over to the main shore. ",seized,108,108,2,3
"In a moment, stripping off his woman's dress, underneath which he had all along worn his male attire, Strong Desire seized the bleeding trophy, plunged into the lake, and swam safely over to the main shore. ",seized,BEFORE,"In a moment, stripping off his woman's dress, underneath which he had all along worn his male attire, Strong Desire seized the bleeding trophy, plunged into the lake, and swam safely over to the main shore. ",plunged,108,108,3,5
"In a moment, stripping off his woman's dress, underneath which he had all along worn his male attire, Strong Desire seized the bleeding trophy, plunged into the lake, and swam safely over to the main shore. ",plunged,BEFORE,"In a moment, stripping off his woman's dress, underneath which he had all along worn his male attire, Strong Desire seized the bleeding trophy, plunged into the lake, and swam safely over to the main shore. ",swam,108,108,5,6
"In a moment, stripping off his woman's dress, underneath which he had all along worn his male attire, Strong Desire seized the bleeding trophy, plunged into the lake, and swam safely over to the main shore. ",swam,BEFORE,"He had scarcely reached it, when, looking back, he saw amid the darkness the torches of persons come out in search of the new married couple. ",reached,108,109,6,1
"He had scarcely reached it, when, looking back, he saw amid the darkness the torches of persons come out in search of the new married couple. ",reached,BEFORE,"He had scarcely reached it, when, looking back, he saw amid the darkness the torches of persons come out in search of the new married couple. ",saw,109,109,1,3
"He had scarcely reached it, when, looking back, he saw amid the darkness the torches of persons come out in search of the new married couple. ",saw,BEFORE,"He listened until they had found the headless body, and he heard their piercing shrieks of rage and sorrow as he took his way to the lodge of his kind adviser. ",listened,109,110,3,0
"He listened until they had found the headless body, and he heard their piercing shrieks of rage and sorrow as he took his way to the lodge of his kind adviser. ",listened,BEFORE,"He listened until they had found the headless body, and he heard their piercing shrieks of rage and sorrow as he took his way to the lodge of his kind adviser. ",found,110,110,0,2
"He listened until they had found the headless body, and he heard their piercing shrieks of rage and sorrow as he took his way to the lodge of his kind adviser. ",found,BEFORE,"He listened until they had found the headless body, and he heard their piercing shrieks of rage and sorrow as he took his way to the lodge of his kind adviser. ",heard,110,110,2,3
"He listened until they had found the headless body, and he heard their piercing shrieks of rage and sorrow as he took his way to the lodge of his kind adviser. ",heard,BEFORE,"He listened until they had found the headless body, and he heard their piercing shrieks of rage and sorrow as he took his way to the lodge of his kind adviser. ",took,110,110,3,5
"He listened until they had found the headless body, and he heard their piercing shrieks of rage and sorrow as he took his way to the lodge of his kind adviser. ",took,BEFORE,"The little old woman who makes war was in an excellent humor, and she received Strong Desire with rejoicing. ",received,110,111,5,2
"The little old woman who makes war was in an excellent humor, and she received Strong Desire with rejoicing. ",received,BEFORE,"She admired his prudence, and assured him his bravery should never be questioned again. ",admired,111,112,2,0
"She admired his prudence, and assured him his bravery should never be questioned again. ",admired,BEFORE,"She admired his prudence, and assured him his bravery should never be questioned again. ",assured,112,112,0,1
"She admired his prudence, and assured him his bravery should never be questioned again. ",assured,AFTER,"She admired his prudence, and assured him his bravery should never be questioned again. ",questioned,112,112,1,4
"She admired his prudence, and assured him his bravery should never be questioned again. ",questioned,BEFORE,"Lifting up the head, which she gazed upon with vast delight, she said he need only have brought the scalp. ",gazed,112,113,4,1
"Lifting up the head, which she gazed upon with vast delight, she said he need only have brought the scalp. ",gazed,BEFORE,"Lifting up the head, which she gazed upon with vast delight, she said he need only have brought the scalp. ",said,113,113,1,2
"Lifting up the head, which she gazed upon with vast delight, she said he need only have brought the scalp. ",said,AFTER,"Lifting up the head, which she gazed upon with vast delight, she said he need only have brought the scalp. ",brought,113,113,2,5
"Lifting up the head, which she gazed upon with vast delight, she said he need only have brought the scalp. ",brought,BEFORE,"Cutting off a lock of the hair for herself, she told him he might now return with the head, which would be evidence of an achievement that would cause his own people to respect him. ",respect,113,114,5,8
"Cutting off a lock of the hair for herself, she told him he might now return with the head, which would be evidence of an achievement that would cause his own people to respect him. ",respect,AFTER,"Cutting off a lock of the hair for herself, she told him he might now return with the head, which would be evidence of an achievement that would cause his own people to respect him. ",told,114,114,8,1
"Cutting off a lock of the hair for herself, she told him he might now return with the head, which would be evidence of an achievement that would cause his own people to respect him. ",told,BEFORE,"Cutting off a lock of the hair for herself, she told him he might now return with the head, which would be evidence of an achievement that would cause his own people to respect him. ",return,114,114,1,3
"Cutting off a lock of the hair for herself, she told him he might now return with the head, which would be evidence of an achievement that would cause his own people to respect him. ",return,BEFORE,"Cutting off a lock of the hair for herself, she told him he might now return with the head, which would be evidence of an achievement that would cause his own people to respect him. ",cause,114,114,3,7
"Cutting off a lock of the hair for herself, she told him he might now return with the head, which would be evidence of an achievement that would cause his own people to respect him. ",cause,BEFORE,"""In your way home,"" added the little old woman, ""you will meet with but one difficulty. ",added,114,115,7,0
"""In your way home,"" added the little old woman, ""you will meet with but one difficulty. ",added,BEFORE,"""In your way home,"" added the little old woman, ""you will meet with but one difficulty. ",meet,115,115,0,2
"""In your way home,"" added the little old woman, ""you will meet with but one difficulty. ",meet,AFTER,"Maunkahkeesh, the Spirit of the Earth, requires an offering or sacrifice from all of her sons who perform extraordinary deeds. ",requires,115,116,2,0
"Maunkahkeesh, the Spirit of the Earth, requires an offering or sacrifice from all of her sons who perform extraordinary deeds. ",requires,AFTER,"Maunkahkeesh, the Spirit of the Earth, requires an offering or sacrifice from all of her sons who perform extraordinary deeds. ",perform,116,116,0,1
"Maunkahkeesh, the Spirit of the Earth, requires an offering or sacrifice from all of her sons who perform extraordinary deeds. ",perform,BEFORE,As you walk along in a prairie there will be an earthquake; ,walk,116,117,1,0
As you walk along in a prairie there will be an earthquake; ,walk,AFTER,"With many thanks to the little old witch, who had so faithfully befriended him, Strong Desire took leave of her, and having, by the course pointed out, safely passed the earthquake, he arrived near his own village. ",befriended,117,120,0,1
"With many thanks to the little old witch, who had so faithfully befriended him, Strong Desire took leave of her, and having, by the course pointed out, safely passed the earthquake, he arrived near his own village. ",befriended,BEFORE,"With many thanks to the little old witch, who had so faithfully befriended him, Strong Desire took leave of her, and having, by the course pointed out, safely passed the earthquake, he arrived near his own village. ",arrived,120,120,1,6
"With many thanks to the little old witch, who had so faithfully befriended him, Strong Desire took leave of her, and having, by the course pointed out, safely passed the earthquake, he arrived near his own village. ",arrived,BEFORE,He secretly hid his precious trophy. ,hid,120,121,6,0
He secretly hid his precious trophy. ,hid,BEFORE,"On entering the village, he found that his parents had returned from the place of their spring encampment by the wood-side, and that they were in heavy sorrowing for their son, whom they supposed to be lost. ",entering,121,122,0,0
"On entering the village, he found that his parents had returned from the place of their spring encampment by the wood-side, and that they were in heavy sorrowing for their son, whom they supposed to be lost. ",entering,BEFORE,"On entering the village, he found that his parents had returned from the place of their spring encampment by the wood-side, and that they were in heavy sorrowing for their son, whom they supposed to be lost. ",found,122,122,0,1
"On entering the village, he found that his parents had returned from the place of their spring encampment by the wood-side, and that they were in heavy sorrowing for their son, whom they supposed to be lost. ",found,AFTER,"On entering the village, he found that his parents had returned from the place of their spring encampment by the wood-side, and that they were in heavy sorrowing for their son, whom they supposed to be lost. ",returned,122,122,1,3
"On entering the village, he found that his parents had returned from the place of their spring encampment by the wood-side, and that they were in heavy sorrowing for their son, whom they supposed to be lost. ",returned,AFTER,"On entering the village, he found that his parents had returned from the place of their spring encampment by the wood-side, and that they were in heavy sorrowing for their son, whom they supposed to be lost. ",supposed,122,122,3,5
"On entering the village, he found that his parents had returned from the place of their spring encampment by the wood-side, and that they were in heavy sorrowing for their son, whom they supposed to be lost. ",supposed,BEFORE,"One and another of the young men had presented themselves to the disconsolate parents, and said, ""Look up, I am your son;""",presented,122,123,5,1
"One and another of the young men had presented themselves to the disconsolate parents, and said, ""Look up, I am your son;""",presented,BEFORE,"One and another of the young men had presented themselves to the disconsolate parents, and said, ""Look up, I am your son;""",said,123,123,1,2
"One and another of the young men had presented themselves to the disconsolate parents, and said, ""Look up, I am your son;""",said,BEFORE,""" but when they looked up, they beheld not the familiar face of Strong Desire. ",beheld,123,124,2,1
""" but when they looked up, they beheld not the familiar face of Strong Desire. ",beheld,BEFORE,"Having been often deceived in this manner, when their own son in truth presented himself they sat with their heads down, and with their eyes nearly blinded with weeping. ",presented,124,125,1,3
"Having been often deceived in this manner, when their own son in truth presented himself they sat with their heads down, and with their eyes nearly blinded with weeping. ",presented,BEFORE,It was some time before they could be prevailed upon to bestow a glance upon him. ,bestow,125,126,3,4
It was some time before they could be prevailed upon to bestow a glance upon him. ,bestow,BEFORE,"It was still longer before they could recognize him as their son who had refused to draw water from the river, at night, for fear, for his countenance was no longer that of a timid stripling; ",recognize,126,127,4,2
"It was still longer before they could recognize him as their son who had refused to draw water from the river, at night, for fear, for his countenance was no longer that of a timid stripling; ",recognize,AFTER,"It was still longer before they could recognize him as their son who had refused to draw water from the river, at night, for fear, for his countenance was no longer that of a timid stripling; ",refused,127,127,2,4
"It was still longer before they could recognize him as their son who had refused to draw water from the river, at night, for fear, for his countenance was no longer that of a timid stripling; ",refused,BEFORE,When he recounted his adventures they believed him mad. ,recounted,127,129,4,0
When he recounted his adventures they believed him mad. ,recounted,BEFORE,When he recounted his adventures they believed him mad. ,believed,129,129,0,1
When he recounted his adventures they believed him mad. ,believed,BEFORE,"The young men laughed at him-him, Strong Desire-who feared to walk to the river at night-time. ",laughed,129,130,1,0
"The young men laughed at him-him, Strong Desire-who feared to walk to the river at night-time. ",laughed,AFTER,"The young men laughed at him-him, Strong Desire-who feared to walk to the river at night-time. ",feared,130,130,0,1
"The young men laughed at him-him, Strong Desire-who feared to walk to the river at night-time. ",feared,BEFORE,"He left the lodge, and ere their laughter had ceased, returned with his trophy. ",left,130,131,1,0
"He left the lodge, and ere their laughter had ceased, returned with his trophy. ",left,AFTER,"He left the lodge, and ere their laughter had ceased, returned with his trophy. ",ceased,131,131,0,3
"He left the lodge, and ere their laughter had ceased, returned with his trophy. ",ceased,BEFORE,"He left the lodge, and ere their laughter had ceased, returned with his trophy. ",returned,131,131,3,4
"He left the lodge, and ere their laughter had ceased, returned with his trophy. ",returned,BEFORE,"He held aloft the head of the Red Sorcerer, with the great ghastly leer which lighted it up before his last sleep, at prospect of a thousand future murders, fresh upon it. ",held,131,132,4,0
"He held aloft the head of the Red Sorcerer, with the great ghastly leer which lighted it up before his last sleep, at prospect of a thousand future murders, fresh upon it. ",held,BEFORE,"It was easily recognized, and the young men who had scoffed at Strong Desire shrunk into the corners out of sight. ",shrunk,132,133,0,4
"It was easily recognized, and the young men who had scoffed at Strong Desire shrunk into the corners out of sight. ",shrunk,AFTER,Strong Desire had conquered the terrible Red Head! ,conquered,133,134,4,1
Strong Desire had conquered the terrible Red Head! ,conquered,BEFORE,All doubts of the truth of his adventures were dispelled. ,dispelled,134,135,1,1
All doubts of the truth of his adventures were dispelled. ,dispelled,BEFORE,"He was greeted with joy, and placed among the first warriors of the nation. ",greeted,135,136,1,1
"He was greeted with joy, and placed among the first warriors of the nation. ",greeted,BEFORE,"He was greeted with joy, and placed among the first warriors of the nation. ",placed,136,136,1,2
"He was greeted with joy, and placed among the first warriors of the nation. ",placed,BEFORE,"He finally became a chief, and his family were ever after respected and esteemed.",respected,136,137,2,2
